"gene","avg_log2FC","p_val","p_val_adj","pct_roi","pct_rest","sample","roi","reference","test","expression_assay","logfc_cutoff","fdr_cutoff","min_pct","n_spots_roi","n_spots_rest","passes_selected_filters","complete_gene_table","analysis_format_version","n_genes_tested","Moran_I","Moran_padj","Moran_neglog10_padj","spatial_class"
"HSP90AB1",0.8596,2.40492293297383e-12,1.4720659847624e-10,1,0.986,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.464583857414001,3.29495775101555e-183,182.482150149695,"Spatially structured"
"RPS3A",0.859,1.20358387923128e-13,9.44628746442075e-12,1,0.999,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.569811705288274,1.64115055014753e-274,273.784851577326,"Spatially structured"
"RANBP1",0.8588,0.00510764968312821,0.0325409175280175,0.732,0.541,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.189345846931933,5.4737765756943e-32,31.2617129332546,"Weakly structured"
"MINDY1",-0.8578,0.00882918347251195,0.0497804073000641,0.073,0.268,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0609079967420971,8.80806575617288e-05,4.05511945182054,"Weakly structured"
"CYB561D2",-0.8575,0.00719161071098851,0.0422222468222469,0.268,0.483,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.04556580572143,0.00251022423673408,2.60028748153631,"Weakly structured"
"ACSL5",-0.857,7.91853235927826e-06,0.000137638294119901,0.756,0.885,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0417753896399954,0.00504428809567983,2.29720011742192,"Weakly structured"
"IPO5",0.8551,0.000184034266032048,0.00211912724153734,0.732,0.518,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.258981934324464,3.06321237527127e-58,57.5138228921222,"Weakly structured"
"SLC25A1",-0.8549,0.000180448729017534,0.00208346623675209,0.61,0.809,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0679863278412314,1.42493129240612e-05,4.84620607604022,"Weakly structured"
"NFKBIA",0.8547,0.00023550703379571,0.00260626425895201,0.829,0.661,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.159243827227182,3.75261349087297e-23,22.4256661644506,"Weakly structured"
"THOC2",0.8544,0.00755994948864753,0.0438140990040632,0.561,0.378,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.104086659254637,6.90238955356498e-11,10.1610005338609,"Weakly structured"
"LDHB",0.8541,1.42903253392479e-06,2.98231863075039e-05,0.951,0.749,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.344262891444505,2.1701566086896e-101,100.663508924292,"Spatially structured"
"PACSIN2",-0.8534,0.000541942747389745,0.00522856226799171,0.585,0.764,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.156042972353549,2.64760802288464e-22,21.5771463115658,"Weakly structured"
"PTPN1",0.8532,0.00471703727869776,0.0305389969161844,0.537,0.351,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0512365967905196,0.000803940669082578,3.09477600105357,"Weakly structured"
"MTHFD1",0.8528,0.00435182801556094,0.0285355898529324,0.585,0.37,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.140326676824884,2.21101623346919e-18,17.6554080687826,"Weakly structured"
"ARL4A",-0.8523,0.00318388886583388,0.0225659225820569,0.293,0.537,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0563948104950906,0.000259378592858791,3.58606587014454,"Weakly structured"
"MGST2",-0.8522,0.000326237242801349,0.00341534619243671,0.463,0.698,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.039483587293236,0.00752070926806442,2.12374119974332,"Weakly structured"
"BICDL2",-0.8506,0.00385663430830255,0.0261185403420405,0.439,0.634,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0584159709529041,0.000161910262073367,3.79072562425098,"Weakly structured"
"CD81",0.8501,9.43734010322941e-08,2.49962509193817e-06,0.976,0.936,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.186792365412422,3.35697868856186e-31,30.4740514158176,"Weakly structured"
"EHD4",-0.8487,0.00522734850413002,0.0330402516864305,0.244,0.491,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0347358096738518,0.0161325084135919,1.79229809972305,"Weakly structured"
"RACK1",0.8482,2.75516311650004e-17,5.87446695823083e-15,1,0.998,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.523553102664504,3.59997332635837e-232,231.443700717082,"Spatially structured"
"CARD10",-0.848,0.00287983352306419,0.0208616705892187,0.268,0.518,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0673294056980225,1.70217597289793e-05,4.76899554407047,"Weakly structured"
"VPS33A",0.848,0.00556856880203134,0.0347675454779829,0.488,0.295,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0352240612775752,0.0149664766521002,1.82488042748927,"Weakly structured"
"IL2RG",-0.8479,0.00156160155277794,0.012668084124723,0.561,0.716,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.251079386464448,7.77992610023108e-55,54.1090245282564,"Weakly structured"
"IGFBP4",0.8468,2.6738742137509e-07,6.55304076944738e-06,0.951,0.899,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.149863972100935,1.02128701143236e-20,19.9908521913461,"Weakly structured"
"ASL",-0.8464,6.04227098762469e-06,0.000108110171670885,0.732,0.908,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.151527897674895,3.81981335407101e-21,20.417957857318,"Weakly structured"
"MKI67",0.8461,0.00089701312374877,0.00790867601110821,0.61,0.373,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.289546257750003,2.36505365044178e-72,71.6261590029911,"Weakly structured"
"HMGB1",0.8451,2.44550852236325e-09,9.20158544899795e-08,1,0.967,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.448326793779445,1.01391625929979e-170,169.993997912484,"Spatially structured"
"UBE2I",0.8451,1.90121193994434e-06,3.83630983402333e-05,0.854,0.684,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.106662620491371,2.40671818195022e-11,10.6185747610708,"Weakly structured"
"HNRNPC",0.8448,8.0683277136408e-10,3.32086131357277e-08,1,0.932,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.205006842985208,3.32594411383221e-37,36.4780850525483,"Weakly structured"
"NOP53",0.8447,1.7400022819501e-08,5.53786274970683e-07,1,0.862,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.174690374176515,1.68744515097274e-27,26.7727703346552,"Weakly structured"
"BLOC1S1",-0.8446,4.41351983438004e-06,8.20670919203835e-05,0.756,0.946,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.169466775130958,5.36002003130094e-26,25.2708335872723,"Weakly structured"
"ZFAND2B",-0.8423,0.00660376728143119,0.0394960237640716,0.317,0.523,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.00304533793771317,0.417232715763275,0.379621645311657,"Not structured"
"DKK3",0.8412,0.00426161540760246,0.0280735560810805,0.61,0.382,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.199127873820656,3.2899345763699e-35,34.482812738343,"Weakly structured"
"EML2",-0.8404,0.00770006698168921,0.0444325470891971,0.195,0.434,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0738003931251622,2.75001031656848e-06,5.56066567692597,"Weakly structured"
"GFPT1",-0.8401,7.42844316626162e-06,0.000130359497154986,0.732,0.917,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.114280644526063,8.85729641713547e-13,12.0526988210361,"Weakly structured"
"PPP1R14B",0.8394,5.11080551836849e-06,9.35132558653024e-05,0.927,0.708,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.245117835233953,2.33990990880531e-52,51.630800863471,"Weakly structured"
"SEMA4B",-0.8391,0.000125753442664639,0.00152779087560183,0.537,0.795,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.123327382375726,1.36038035105949e-14,13.866339649518,"Weakly structured"
"MLLT6",0.8379,0.00507828280311575,0.032386077716979,0.634,0.468,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0668258970450328,1.94292101568523e-05,4.7115448541348,"Weakly structured"
"RPS3",0.8365,8.03146853359105e-15,8.21972615601843e-13,1,1,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.63780265104711,0,342.534086817116,"Spatially structured"
"POF1B",-0.8361,0.00323002808211475,0.0227919190592907,0.341,0.578,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0544695896659845,0.000398168075708485,3.39993356374468,"Weakly structured"
"ATP1B1",-0.8361,3.14333158542532e-07,7.55876710006505e-06,0.976,0.983,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.283511358271424,1.76334442689479e-69,68.7536628504402,"Weakly structured"
"EFNA1",-0.8359,6.06825810695558e-05,0.000824110679005125,0.78,0.896,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.266598089969722,1.2859289976416e-61,60.8907830102483,"Weakly structured"
"EBPL",0.8355,0.00642381215412116,0.0387092929287197,0.61,0.427,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.317801064729584,1.00667374243409e-86,85.9971112591573,"Spatially structured"
"ORMDL2",-0.8349,0.0073736872378427,0.0429756632499871,0.39,0.581,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0587069412757018,0.000151301436675025,3.82015694813628,"Weakly structured"
"RPLP0",0.8344,8.58358810190092e-16,1.1122899336339e-13,1,1,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.66909113746971,0,376.660767578232,"Spatially structured"
"PHYKPL",-0.8341,0.00406254835183535,0.0271253554619153,0.293,0.537,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0693425751932113,9.82049359145169e-06,5.00786668342928,"Weakly structured"
"ZNF263",0.834,0.00858484595103825,0.048660139234219,0.463,0.275,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0452796583259897,0.00264177854586138,2.57810359108993,"Weakly structured"
"ACAA1",-0.8338,0.00259160492090358,0.0191422642916394,0.537,0.694,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.169776004556391,4.60477670711532e-26,25.3367914245809,"Weakly structured"
"ACO2",-0.8337,0.000679882260159366,0.00632102743765899,0.512,0.719,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0634455153195732,4.69674626235281e-05,4.32820290156608,"Weakly structured"
"ATIC",0.8336,0.00542643087528777,0.0340295736213512,0.61,0.427,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.162989929108776,3.59169026341145e-24,23.4447011226426,"Weakly structured"
"CCT8",0.8332,7.41081669663069e-05,0.000981434554865387,0.878,0.611,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0967923288672038,1.22712119889811e-09,8.91111254125569,"Weakly structured"
"PLCD3",-0.8325,0.00239840042505056,0.0180380579880493,0.341,0.595,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.164785964268165,1.17054146272954e-24,23.9316131981863,"Weakly structured"
"DAB2IP",-0.8317,0.00353675506009244,0.0245367177243832,0.268,0.526,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0540329005308818,0.000437706628184244,3.35881687682292,"Weakly structured"
"RUBCNL",0.8316,0.00163770731549493,0.0132121509366897,0.707,0.528,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.307258329206388,3.32767185024666e-81,80.477859507097,"Spatially structured"
"NELFCD",0.8245,0.000357492439312336,0.00366458395522653,0.683,0.434,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.25712193299884,1.92487243893591e-57,56.7155980458448,"Weakly structured"
"NR2F6",-0.824,1.1904162735002e-05,0.000197011583271515,0.732,0.902,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.134164705695455,5.90455708967259e-17,16.2288126739565,"Weakly structured"
"ST14",-0.8231,6.27857338876534e-08,1.73481186528024e-06,0.976,0.985,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.274529856189978,2.72395000719215e-65,64.5648008673172,"Weakly structured"
"SLC41A3",0.8219,0.00688815217168721,0.0408152527709099,0.39,0.204,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0192610017990481,0.114862498165853,0.93982174240061,"Not structured"
"TYMP",0.8196,4.6798394355746e-07,1.09450065629444e-05,1,0.897,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.261045184375686,3.68534861406287e-59,58.4335214239507,"Weakly structured"
"NAA60",-0.8183,0.00670708197935687,0.0399458564999592,0.463,0.615,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0287479267230028,0.0377342247578046,1.42326456807529,"Weakly structured"
"SH3D19",-0.817,0.00123874100928504,0.0104120983783072,0.341,0.608,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0716590238421478,5.15789562704957e-06,5.28752745030492,"Weakly structured"
"CNN2",0.8166,0.00014815441906062,0.00176639280805454,0.854,0.715,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0769547365710519,1.07533819355164e-06,5.96845492877656,"Weakly structured"
"TRAPPC6A",0.8152,0.00858153346648083,0.048660139234219,0.488,0.311,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.118853228864761,1.09828696977382e-13,12.9592841688971,"Weakly structured"
"RBPJ",0.8148,0.00249799912817602,0.0186136049885574,0.61,0.414,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0144126892672216,0.182986947840832,0.737579886678643,"Not structured"
"SELENOM",0.8143,0.000811849944613023,0.00729221685071374,0.732,0.578,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0764091274917668,1.26969762189312e-06,5.89629969383071,"Weakly structured"
"MPRIP",0.8142,0.000997594762812315,0.00868178898003942,0.78,0.575,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0411068947944994,0.00568142487362512,2.24554273169242,"Weakly structured"
"TRMT112",0.8129,0.00107736581924581,0.00926259470807236,0.756,0.639,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.16157644809176,8.84764499935197e-24,23.0531723112107,"Weakly structured"
"PTPRK",-0.8122,0.00763268978760219,0.0441574209982013,0.366,0.566,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0635995523656893,4.5217915004243e-05,4.34468946682542,"Weakly structured"
"RPSA",0.8115,7.18135386437837e-14,6.01185136037168e-12,1,0.998,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.547741029266633,7.08695755987435e-254,253.149540167996,"Spatially structured"
"RPL9",0.8108,2.87228669184901e-16,4.26090154645822e-14,1,1,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.591165682805122,2.97055642366088e-295,294.527162194086,"Spatially structured"
"UBE2C",0.8108,0.000211862831033028,0.00238430385560897,0.634,0.385,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.425482879750134,5.14688365801142e-154,153.288455648586,"Spatially structured"
"COL18A1",0.8097,1.27294766629887e-06,2.70063341541649e-05,0.976,0.868,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.226431954936146,5.78483224516509e-45,44.2377092306717,"Weakly structured"
"TNFRSF21",-0.8095,0.000891618394377603,0.00787068051443201,0.39,0.64,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.089262103860685,1.91765402450803e-08,7.71722974377664,"Weakly structured"
"C11orf96",0.8086,0.000155397479468957,0.00183903788607435,0.927,0.814,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.225284756288174,1.58846017237004e-44,43.7990236698118,"Weakly structured"
"ARHGEF1",0.8082,0.00217349605796872,0.0166201644169718,0.659,0.488,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0529530291516113,0.000555125611644908,3.25560873530647,"Weakly structured"
"CTSS",-0.8079,3.09135308739531e-06,5.93809009715438e-05,0.976,0.969,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.405549426629962,4.57484393546535e-140,139.339623716706,"Spatially structured"
"RPS29",0.8063,2.75258114382239e-18,7.82528234953773e-16,1,1,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.650621950696338,0,356.30753790014,"Spatially structured"
"TLE1",-0.806,0.00404408621596296,0.0270423110757853,0.268,0.521,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0676570489831729,1.5582967148257e-05,4.8073498449032,"Weakly structured"
"KIF1C",-0.8047,0.00270283019339839,0.0198037266117673,0.488,0.694,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.12676250911077,2.58187581993326e-15,14.5880646497592,"Weakly structured"
"RPS5",0.8043,3.11603603538479e-14,2.78765377627116e-12,1,0.999,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.518550175877532,1.14429330871136e-227,226.941462641602,"Spatially structured"
"TGOLN2",-0.8033,4.62616962818073e-05,0.000653951249207912,0.659,0.886,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.132150237623912,1.66462870944981e-16,15.7786826194663,"Weakly structured"
"ACVRL1",-0.8032,8.16211805834437e-05,0.0010731549467667,0.732,0.87,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.29941546777116,3.32914601991322e-77,76.477667155804,"Weakly structured"
"IMP4",0.8027,0.000538250005616041,0.00520077969927947,0.732,0.505,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0814458836536235,2.63323024590089e-07,6.57951116514292,"Weakly structured"
"CD55",-0.802,0.00154732134072092,0.0125761638575875,0.927,0.914,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.458516593081161,1.77905978813342e-178,177.749809456514,"Spatially structured"
"XPNPEP1",-0.8009,0.00403146473061187,0.0269953982084096,0.439,0.634,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0575227730292285,0.000199877166604304,3.69923681560747,"Weakly structured"
"LAMTOR3",-0.7999,0.00241303960202315,0.0181374944939378,0.171,0.453,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0595153086260364,0.0001244415533623,3.9050345763767,"Weakly structured"
"GSTO1",0.7999,2.0515899546685e-05,0.000322036690675756,0.927,0.697,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0578598192532924,0.000184693794177767,3.73354769686962,"Weakly structured"
"RPL7A",0.7988,1.5394772500348e-12,9.94673356550261e-11,1,1,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.509611256358857,5.5981322169869e-220,219.251956848558,"Spatially structured"
"EIF2S1",0.7982,0.0003822228337925,0.00387769763101305,0.683,0.417,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.101844903496651,1.71215763478134e-10,9.76645625323123,"Weakly structured"
"GPRC5A",-0.7976,1.57916043739524e-05,0.000254031656831418,0.878,0.949,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.250168426835355,1.67043772136426e-54,53.7771697114488,"Weakly structured"
"HNRNPL",0.7975,1.42162042050404e-06,2.9716977188739e-05,0.927,0.79,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.127193421524246,2.07315938791292e-15,14.6833673073465,"Weakly structured"
"ITGA3",-0.7973,0.000119261712916393,0.001460014443387,0.634,0.847,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.125992583837692,3.71854655762424e-15,14.4296267766095,"Weakly structured"
"RPL18",0.7965,8.00277132524381e-16,1.06645264129004e-13,1,1,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.507829573053253,1.94835130964159e-218,217.71033273222,"Spatially structured"
"NPDC1",-0.7965,7.38323307533322e-05,0.000979810173576119,0.829,0.899,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.240717634774214,1.38479666573332e-50,49.858613990811,"Weakly structured"
"RPS15",0.7945,1.01037569053876e-14,1.00199505496607e-12,1,0.999,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.605460015689243,1.06360839257177e-309,308.973218244457,"Spatially structured"
"IMPDH2",0.7937,0.00124274040279592,0.0104251658839136,0.732,0.64,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.24450069950589,4.28921816152894e-52,51.3676218637776,"Weakly structured"
"KARS",0.7914,0.00011652908614222,0.00143479942157596,0.854,0.659,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0759345676987838,1.46858705016199e-06,5.83310030567198,"Weakly structured"
"TXNDC17",-0.7913,2.1025778710418e-06,4.20285604753715e-05,0.805,0.96,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.130917878706114,3.05482073499305e-16,15.5150142702292,"Weakly structured"
"RPS20",0.7912,4.50535393178317e-11,2.29629453582877e-09,1,0.996,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.409845038784359,4.74846020253551e-143,142.323447197524,"Spatially structured"
"CFDP1",-0.7911,0.00538167849176494,0.0338152322913305,0.415,0.615,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0973737037735747,9.82383626237871e-10,9.00771888469415,"Weakly structured"
"CDKN1A",-0.7905,0.00051926736311297,0.00502875653013189,0.756,0.862,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.323657854075057,7.06050885576138e-90,89.1511639979163,"Spatially structured"
"ZMIZ1",0.7904,0.0060106731920296,0.0368975730065425,0.707,0.598,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0945089526182446,2.86952981810111e-09,8.542189258016,"Weakly structured"
"LRPAP1",-0.7896,0.000233515826423271,0.00258646577266919,0.561,0.771,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.117613362097776,1.99041219871869e-13,12.7010569753032,"Weakly structured"
"FUS",0.7896,1.23614551320312e-07,3.22077587584673e-06,0.976,0.826,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.152900541933074,1.7256646734158e-21,20.7630435913749,"Weakly structured"
"DHCR24",-0.7892,0.000295001333410672,0.0031293134811963,0.634,0.815,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.1367488995884,1.53390091535583e-17,16.8142026933884,"Weakly structured"
