"gene","avg_log2FC","p_val","p_val_adj","pct_roi","pct_rest","sample","roi","reference","test","expression_assay","logfc_cutoff","fdr_cutoff","min_pct","n_spots_roi","n_spots_rest","passes_selected_filters","complete_gene_table","analysis_format_version","n_genes_tested","Moran_I","Moran_padj","Moran_neglog10_padj","spatial_class"
"TOB1",-0.4588,0.000560252450854362,0.00751303610033158,0.414,0.572,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0456603528918898,1.24606168153626e-06,5.904460459051,"Weakly structured"
"ASB13",-0.458,0.0011247180733199,0.0132336294529332,0.185,0.332,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0107615622680369,0.144211956416002,0.840998731362559,"Not structured"
"CRP",-0.4579,1.72808110758034e-12,1.2980644029839e-10,0.994,0.999,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.508871217687173,0,631.613233378494,"Spatially structured"
"TUBB",0.457,0.00417447557591701,0.0359407091527871,0.669,0.646,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0324001628317647,0.000476406481729067,3.3220223383731,"Weakly structured"
"HYAL1",-0.4565,0.00362739793207151,0.0324388387230764,0.242,0.377,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0451780612564306,1.59902531557756e-06,5.79614466050104,"Weakly structured"
"RPL39",0.4563,1.60621725999456e-13,1.35366244854501e-11,0.962,0.958,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0881905465820112,1.43775291277426e-20,19.8423157438829,"Weakly structured"
"SERPINA11",-0.4562,8.89287650235248e-10,4.30764288894326e-08,0.847,0.91,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.149671782688727,3.63414726833093e-56,55.4395974775432,"Weakly structured"
"STEAP3",-0.4562,0.00035019192450911,0.0051170012362572,0.459,0.618,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0506171190882938,8.25435242238707e-08,7.08331699271198,"Weakly structured"
"RPS9",0.4554,4.18323881603185e-07,1.38985428099315e-05,0.873,0.879,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0769604129770876,4.83049231336376e-16,15.3160086046354,"Weakly structured"
"RPL9",0.4553,6.96401434422065e-16,7.84662746654253e-14,0.949,0.975,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.102861245325874,2.16806015663876e-27,26.6639286717029,"Weakly structured"
"ANGPTL3",-0.4546,2.76697481221027e-05,0.000587755346380567,0.732,0.808,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0872437889697912,3.77472324388228e-20,19.4231148845807,"Weakly structured"
"APOB",-0.4534,7.26632066460906e-21,1.53719755121097e-18,1,0.999,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.328479885749858,1.44601137444409e-264,263.839828290832,"Spatially structured"
"HADH",-0.4528,0.000123236079591611,0.00213622943318836,0.344,0.535,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0410071125100598,1.24360140018975e-05,4.9053187976498,"Weakly structured"
"HSPD1",-0.4515,0.00149224004995055,0.0165793787328911,0.522,0.641,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0456726045369732,1.24037572684479e-06,5.90644674114522,"Weakly structured"
"HNRNPA3",0.4512,0.00416810367799287,0.0359156797390475,0.561,0.509,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0157874543453114,0.0576582638321461,1.23913843894175,"Not structured"
"RPS10",0.4503,0.000533255803277107,0.00723228450511411,0.745,0.686,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0753291753311853,1.94863150840266e-15,14.7102702794036,"Weakly structured"
"TDO2",-0.4499,3.72747560191276e-08,1.45259443945217e-06,0.783,0.882,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0905756524682175,1.35380487822382e-21,20.8684439253238,"Weakly structured"
"BAAT",-0.4498,1.41102652709596e-05,0.000326013955983013,0.675,0.81,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0873964841702226,3.25413734486246e-20,19.4875641210804,"Weakly structured"
"CPB2",-0.4496,6.20796668536723e-06,0.000153951633159131,0.611,0.77,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.118255654458301,1.19727529872574e-35,34.9218059774377,"Weakly structured"
"TLE5",0.4484,0.00123105604408785,0.0142264514526362,0.701,0.677,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0203891602937131,0.020078576105621,1.6972670889074,"Weakly structured"
"MT-CO1",-0.4477,7.81749445894297e-17,9.53366441898857e-15,0.987,0.999,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.267301913605288,8.5082777114156e-176,175.070158343103,"Weakly structured"
"LINC01093",-0.4473,0.00546129358686247,0.0445370587569697,0.293,0.425,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0533136062435424,1.6788260913542e-08,7.77499428985184,"Weakly structured"
"SCARB1",-0.4469,9.28870017318934e-05,0.0016745507129614,0.439,0.608,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0551079106600347,5.56916233437644e-09,8.25421012276451,"Weakly structured"
"GADD45G",-0.4466,0.00100503929914461,0.012128332217617,0.567,0.662,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0605085565009512,1.63610322364066e-10,9.78618929966021,"Weakly structured"
"RPL37A",0.4462,3.99609074953938e-15,4.10133432769556e-13,0.975,0.961,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.143998284407525,3.9578965040016e-52,51.4025355664532,"Weakly structured"
"HRG",-0.4449,1.02193375927071e-16,1.21762820098853e-14,0.987,0.992,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.206848715527993,5.72027961758565e-106,105.24258274159,"Weakly structured"
"RPS27",0.4446,1.05876631875371e-15,1.18012598496785e-13,0.981,0.987,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.207100814965373,4.04029166659595e-106,105.39358728226,"Weakly structured"
"RPL27A",0.4446,2.87222804392133e-10,1.5113459849385e-08,0.904,0.898,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0764707805524311,7.31834943433718e-16,15.1355868577927,"Weakly structured"
"APOC2",-0.4442,2.66766883951863e-26,9.21768506348337e-24,0.994,0.999,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.289002362702884,1.43417153006646e-205,204.843398902987,"Weakly structured"
"SURF4",-0.4436,0.00133408530287486,0.0152808046956914,0.484,0.635,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0296639706709888,0.00125455185888642,2.90151138172864,"Weakly structured"
"CFI",-0.4431,3.47113187058277e-06,9.20249436584679e-05,0.669,0.775,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.077688890275687,2.61173209165401e-16,15.5830713745194,"Weakly structured"
"MT-ND2",-0.4422,5.78456554806079e-13,4.64827957141071e-11,0.975,0.995,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.242611112467176,4.43710496565837e-145,144.352900297345,"Weakly structured"
"LRG1",-0.4422,1.15233154536917e-09,5.50463999967595e-08,0.879,0.92,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.168480860709247,1.0020632268029e-70,69.9991048750902,"Weakly structured"
"RHOC",0.4417,0.00127792881416864,0.0146862639552906,0.631,0.589,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0314068015120727,0.000682380372700872,3.16597347326828,"Weakly structured"
"NOP53",0.4408,8.069546656623e-05,0.00148051186977972,0.72,0.702,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0683436269200189,5.48366202470458e-13,12.2609293199892,"Weakly structured"
"C2",-0.4386,3.7979317902503e-08,1.47450790028969e-06,0.86,0.917,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.120960466624468,2.98590297193096e-37,36.5249243089484,"Weakly structured"
"FGA",-0.4378,6.68276723505858e-29,3.14879841630078e-26,0.994,1,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.554286254036464,0,750.239089449107,"Spatially structured"
"APOL6",-0.4368,0.000290941038096492,0.00443513941310034,0.35,0.521,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0290073228757868,0.00156528325716108,2.80540706010435,"Weakly structured"
"C4BPB",-0.4366,1.35350349423961e-06,3.89989294263551e-05,0.796,0.858,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0736989442848724,7.57272523249442e-15,14.1207478007584,"Weakly structured"
"EIF2S3",0.4365,0.00060261934102277,0.00795764597330195,0.618,0.526,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.00301464962591287,0.392741097565062,0.405893650520167,"Not structured"
"COX7B",-0.4364,0.00121323903962438,0.0140362007642258,0.465,0.615,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0365943739354031,8.9145732462762e-05,4.04989944230618,"Weakly structured"
"HNRNPA1",0.4358,0.00109613062786726,0.0129413326747973,0.726,0.721,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0484240273090677,2.84581265484214e-07,6.54579369372691,"Weakly structured"
"PTMS",-0.4356,3.07427183359762e-07,1.0448492402319e-05,0.834,0.891,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0435364144317318,3.64738721262056e-06,5.43801812882282,"Weakly structured"
"AADAC",-0.4355,2.14504442952428e-05,0.000469104020178242,0.72,0.793,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.100500656671603,3.36607586377937e-26,25.472876100229,"Weakly structured"
"ANXA2",0.4354,0.00582914826952922,0.046873951206645,0.554,0.542,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0547111591238698,7.13264210549294e-09,8.14674956702222,"Weakly structured"
"CAT",-0.4353,1.3543907576199e-06,3.89989294263551e-05,0.764,0.857,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0688277219942382,3.78416153760939e-13,12.4220303327895,"Weakly structured"
"TIMP1",0.4351,1.81647717316554e-05,0.000405810396056766,0.911,0.935,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.196128334973573,2.77213838921718e-95,94.5571850929011,"Weakly structured"
"F5",-0.4344,0.000250187934210767,0.00392352212712377,0.465,0.622,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.058894987340525,4.83613215247917e-10,9.31550184008829,"Weakly structured"
"PERP",-0.4333,0.00191129630143306,0.0200126236976314,0.408,0.561,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0524191652969835,2.88485741105975e-08,7.53987564771459,"Weakly structured"
"HSD11B1",-0.4331,0.000230516901089851,0.00364258871447774,0.535,0.676,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0748009623439134,3.04530575251107e-15,14.5163690971322,"Weakly structured"
"FGB",-0.433,6.23435638163968e-35,6.46253382520769e-32,1,1,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.594108742611905,0,859.987266168723,"Spatially structured"
"SCARB2",-0.4328,0.000465795773106339,0.00643791864536042,0.35,0.523,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0201441090942795,0.0213440535848433,1.67072309745374,"Weakly structured"
"SLPI",-0.4323,0.0026397677291395,0.0255497967135949,0.344,0.489,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0782789127564388,1.56139491581314e-16,15.8064872391111,"Weakly structured"
"FMO5",-0.4316,5.79966085534382e-05,0.0011216284407928,0.643,0.759,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0479914891357418,3.60919091177425e-07,6.44259014489056,"Weakly structured"
"GSN",0.4314,0.000207400504705594,0.00333319942911347,0.758,0.723,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.150069239866193,2.01607552806384e-56,55.695493201985,"Weakly structured"
"RPL31",0.4313,1.7542808117319e-07,6.16436437098742e-06,0.936,0.907,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.101235529158217,1.45835269922542e-26,25.8361374301996,"Weakly structured"
"FABP1",-0.4311,2.09093977477227e-23,5.55761069366395e-21,1,0.999,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.395714816665236,0,382.708327635851,"Spatially structured"
"MFSD2A",-0.4287,2.43039896075713e-05,0.000523773713663377,0.713,0.815,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.120661244108818,4.66887698519856e-37,36.3307875686379,"Weakly structured"
"C1QA",0.4283,1.25467809207149e-07,4.43890549570411e-06,0.911,0.889,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.10693248245068,1.88905638303284e-29,28.7237550794129,"Weakly structured"
"RPL38",0.4279,2.1116337566414e-05,0.000465005435932215,0.86,0.855,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.111477157728128,7.27754282590128e-32,31.1380152302041,"Weakly structured"
"RPL29",0.4278,2.8912401433799e-07,9.8587484625908e-06,0.93,0.897,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0630505591110031,2.75137611895834e-11,10.5604500365741,"Weakly structured"
"SLC35D1",-0.4271,0.00445412445374632,0.0379075977730167,0.223,0.357,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0272475363046151,0.00283150818290959,2.54798217894745,"Weakly structured"
"RPL36A",0.4265,6.38986693482583e-05,0.00121313847337737,0.771,0.749,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.076000469417072,1.10091197004619e-15,14.9582474062341,"Weakly structured"
"ITGB1",0.4264,0.00265818447659607,0.0256692070189241,0.688,0.666,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0308472767273169,0.000835073807207088,3.07827513811378,"Weakly structured"
"AZGP1",-0.4262,3.08074974826759e-11,2.03407973825107e-09,0.949,0.973,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.153236554324617,7.9317056342569e-59,58.100633411939,"Weakly structured"
"RNASE4",-0.4256,2.12795558955078e-06,5.91377684752907e-05,0.777,0.849,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0794590564939127,5.4835458407797e-17,16.2609385216088,"Weakly structured"
"UGT2B4",-0.4245,0.00233813679621639,0.0232274372700952,0.554,0.658,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.111923241918398,4.25484019551086e-32,31.3711167466278,"Weakly structured"
"RBP4",-0.4243,6.57283915190621e-28,2.83891877702749e-25,1,1,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.32480394807648,1.04357912750686e-258,257.981474615754,"Spatially structured"
"IVD",-0.4229,0.00321384940586777,0.0298519381193775,0.439,0.566,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0463788028362398,8.53386516402886e-07,6.06885422332119,"Weakly structured"
"UPB1",-0.4218,0.00487936721912119,0.0407242516855155,0.369,0.515,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0682424801393104,5.89079654639974e-13,12.2298259764665,"Weakly structured"
"ACAA2",-0.4214,5.20136365044446e-11,3.20936521431591e-09,0.924,0.967,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.116711979857216,8.31646147036895e-35,34.0800614201974,"Weakly structured"
"RPL24",0.4204,0.000309303386218443,0.00466701441272253,0.796,0.753,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0403916586168916,1.64112046777338e-05,4.78485953803957,"Weakly structured"
"CYP2A6",-0.4195,3.60628902267554e-06,9.53642653292211e-05,0.459,0.672,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0773727445455895,3.41853377896745e-16,15.4661601244237,"Weakly structured"
"RPS29",0.4188,5.32334947677259e-10,2.71831727469087e-08,0.955,0.961,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.103116666735409,1.6399419035367e-27,26.7851715369647,"Weakly structured"
"SCP2",-0.4177,1.56975398023254e-08,6.43164812612272e-07,0.866,0.921,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0992648132387813,1.2882397470464e-25,24.8900033053535,"Weakly structured"
"APOC3",-0.4177,9.02013624192918e-40,1.5583788713973e-36,1,1,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.4832301566936,0,569.633158133665,"Spatially structured"
"CYB5A",-0.4171,1.9849748285316e-08,8.0375972939682e-07,0.873,0.919,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.10044677017466,3.4441487960951e-26,25.4629180941733,"Weakly structured"
"RPLP0",0.4159,5.54421781666172e-08,2.11291771645277e-06,0.911,0.931,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0832397036390514,1.68877697298118e-18,17.7724277014054,"Weakly structured"
"ECHS1",-0.4156,6.13976041690729e-06,0.000152992203080916,0.783,0.851,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.100440946904994,3.54285889160834e-26,25.4506461448207,"Weakly structured"
"APOC1",-0.4149,2.50346022977295e-32,1.73005791612176e-29,1,1,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.488821021182208,0,585.41929410914,"Spatially structured"
"HMGCL",-0.4148,0.0013983687469221,0.0157588594320263,0.529,0.645,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0519566531403403,3.79094219199682e-08,7.42125283807111,"Weakly structured"
"HPD",-0.4145,5.59262255270917e-10,2.84181987163643e-08,0.936,0.973,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.108082833809722,4.40182843175576e-30,29.356366888769,"Weakly structured"
"RPL23A",0.4132,0.000155787370532328,0.00259212180246888,0.79,0.781,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.127920633607673,1.90768593015879e-41,40.7194931233564,"Weakly structured"
"HLF",-0.4129,0.00252853483776191,0.0246342031280451,0.338,0.493,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0120067926304765,0.118020274497165,0.928043379593094,"Not structured"
"RPL37",0.4127,1.02065571495327e-05,0.000244344506725303,0.93,0.929,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0988354479777317,2.05435429426395e-25,24.687324655785,"Weakly structured"
"RPS28",0.4123,1.54195676904057e-13,1.31015769408808e-11,0.975,0.98,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.116902032670534,6.39526529780682e-35,34.1941414347688,"Weakly structured"
"CD14",-0.4121,0.00119225074293387,0.0138397213899804,0.65,0.723,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0691853536312459,2.90040445812438e-13,12.5375414360032,"Weakly structured"
"HLA-E",0.4116,7.18528645946236e-07,2.2502320072141e-05,0.936,0.901,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0628650551681111,3.13055998400896e-11,10.5043779703729,"Weakly structured"
"SGK1",-0.4114,0.000137957560481341,0.00234822343505678,0.618,0.734,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0362625169025367,0.00010285124692137,3.98779043875012,"Weakly structured"
"FGG",-0.4106,1.2297761463761e-29,6.70939975438666e-27,1,1,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.529821898408888,0,686.26878362117,"Spatially structured"
"MT1M",-0.4105,1.66711185794736e-09,7.85512796340108e-08,0.904,0.938,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.130982317128748,2.08365203677122e-43,42.6811748051075,"Weakly structured"
"NIPSNAP1",-0.4088,0.00174526729541755,0.0187476070303609,0.28,0.432,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0249738153590659,0.00571370069882752,2.24308251303484,"Weakly structured"
"CALD1",0.4076,2.29967380327276e-06,6.34000495870357e-05,0.873,0.818,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.114845953780743,1.01076323604466e-33,32.9953505628278,"Weakly structured"
"C5",-0.4076,7.17793178538081e-10,3.54316385177417e-08,0.904,0.938,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.139067167332036,9.88927003363257e-49,48.0048357642234,"Weakly structured"
"QDPR",-0.4064,0.000655694941644114,0.00852814776045531,0.331,0.517,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0407129509372471,1.42455173402059e-05,4.84632177429976,"Weakly structured"
"ARG1",-0.4061,4.4413771000903e-06,0.000114525659252577,0.783,0.875,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.074158053931337,5.16225904856196e-15,14.2871602058096,"Weakly structured"
"CD59",0.4051,4.80629623986935e-05,0.000958116669663186,0.809,0.793,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0320031771486527,0.000551520794044799,3.25843810866592,"Weakly structured"
"CD81",0.405,6.69570762103345e-10,3.36864700742223e-08,0.981,0.961,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0773373323565177,3.40897218643804e-16,15.4673765421345,"Weakly structured"
"CYP4A11",-0.4048,3.14617882575952e-06,8.47098433969434e-05,0.796,0.869,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.0981083577298462,4.67153347055111e-25,24.3305405351769,"Weakly structured"
"FGL1",-0.4042,8.02742309049391e-19,1.26079193569788e-16,1,0.999,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.439666274130354,0,471.945749044141,"Spatially structured"
"TAGLN",0.4039,6.75939202724121e-10,3.36864700742223e-08,0.803,0.654,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.408039302886095,0,406.132669114757,"Spatially structured"
"KNG1",-0.4035,3.00659614337755e-17,3.99568918233996e-15,0.987,0.997,"P2N_Spatial","TLS","Rest","wilcox","Spatial",0.25,0.05,0.05,157,3499,TRUE,FALSE,2,10366,0.243318063461683,4.49903020814322e-146,145.346881090812,"Weakly structured"
