"gene","avg_log2FC","p_val","p_val_adj","pct_roi","pct_rest","sample","roi","reference","test","expression_assay","logfc_cutoff","fdr_cutoff","min_pct","n_spots_roi","n_spots_rest","passes_selected_filters","complete_gene_table","analysis_format_version","n_genes_tested","Moran_I","Moran_padj","Moran_neglog10_padj","spatial_class"
"TUBA1C",-1.118,0.000743904945155705,0.0127516402166747,0.151,0.323,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.178139605623306,2.9770617267494e-80,79.5262121605468,"Weakly structured"
"HEXB",-1.1165,0.00302170836630399,0.0346414520510425,0.174,0.314,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0645919999091248,3.20673237625798e-12,11.4939372834031,"Weakly structured"
"SLC25A5",-1.1126,3.29322534342605e-05,0.0012099474225734,0.221,0.453,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.122374652868539,5.72426771257127e-39,38.2422800633515,"Weakly structured"
"HAO1",1.1125,1.13756056728808e-05,0.000537931251900028,0.372,0.185,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.134939575223884,5.70211367513324e-47,46.2439641290134,"Weakly structured"
"FKBP5",1.1111,0.000375232412850723,0.00737710215176915,0.267,0.135,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0350566493067374,9.23394897078206e-05,4.03461252980318,"Weakly structured"
"EIF3B",-1.1108,0.000235086956395958,0.00518946711917455,0.198,0.389,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.225944587732651,8.68993456260681e-128,127.060983493886,"Weakly structured"
"TIMM13",-1.1092,8.12423528549429e-05,0.00235707991373645,0.314,0.494,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.129822864635192,1.37545104720475e-43,42.8615548616954,"Weakly structured"
"PPDPF",-1.1076,5.82566931207988e-09,1.13537229093035e-06,0.709,0.821,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.399328546871792,0,393.79390222822,"Spatially structured"
"ALKBH7",-1.1073,0.00252457974406519,0.0307930032728496,0.151,0.294,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0460941248024188,4.59742256683077e-07,6.33748557673509,"Weakly structured"
"CYP2A7",1.1024,9.5183144974141e-05,0.0026418479711863,0.279,0.133,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.126582597596973,1.27028772988153e-41,40.8960978968814,"Weakly structured"
"UBE2V1",-1.1,0.00378813864081542,0.040525850733783,0.14,0.277,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0726593041241184,5.48709853115906e-15,14.2606572411609,"Weakly structured"
"CCT5",-1.0992,0.000361532555927409,0.00718884270681172,0.151,0.34,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.129989809705919,1.05197025282183e-43,42.9779965408077,"Weakly structured"
"LGALS4",-1.0985,2.19555926114801e-06,0.000147993900572872,0.512,0.663,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.301599177030377,5.43474462771217e-226,225.264820858088,"Spatially structured"
"PHB",-1.0932,9.28592973123411e-06,0.000462490889113966,0.174,0.431,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.126943078547959,8.98784628201969e-42,41.0463443638721,"Weakly structured"
"CANT1",-1.0904,0.00389545282773701,0.0411824700479508,0.14,0.273,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.10540327950569,1.96449168850981e-29,28.7067498042876,"Weakly structured"
"NBL1",-1.0872,0.00208974302222412,0.0268164956204105,0.116,0.266,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.169464552115818,7.62911862557709e-73,72.1175256321838,"Weakly structured"
"SNU13",-1.0861,0.000105940171225216,0.00285048405106839,0.209,0.415,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.116818779597669,1.09240460180578e-35,34.9616164790425,"Weakly structured"
"EFHD2",-1.0854,0.00313439309218337,0.0354795884740201,0.105,0.246,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.103936063006988,1.1146959335195e-28,27.9528435832022,"Weakly structured"
"CTNNA1",-1.0791,0.000358406892348426,0.00715616434276979,0.151,0.344,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.130301469457212,6.71631548209646e-44,43.1728689121594,"Weakly structured"
"SNHG8",-1.0789,1.65331844139827e-05,0.000689395340797001,0.372,0.565,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.28280037053293,5.5235952876224e-199,198.25777814957,"Weakly structured"
"TBRG4",-1.0734,0.000287112942448937,0.00618695257782412,0.151,0.333,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.151904825180235,6.33686794038884e-59,58.1981253434283,"Weakly structured"
"MAN2A1",1.0724,0.0024951180468167,0.0305166893447635,0.198,0.098,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0138452629439941,0.0682462665268984,1.16592110210576,"Not structured"
"IGHA1",1.0712,0.00173452938357601,0.0236323038354999,0.395,0.264,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.237106289159365,5.4143178002068e-141,140.266456256355,"Weakly structured"
"CYP4F3",1.0676,0.000716019553796051,0.0125128953212117,0.256,0.133,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0916152583146019,9.68536421913773e-23,22.0138840429482,"Weakly structured"
"SUCLG1",-1.0665,0.000684762590160139,0.0121082773585516,0.174,0.346,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0983755988574052,6.8979916161438e-26,25.1612773378122,"Weakly structured"
"TFG",-1.0656,0.00296540890564301,0.0342851431138491,0.14,0.28,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0481708594610115,1.46461574960529e-07,6.83427630002991,"Weakly structured"
"ATP1B3",-1.0653,0.000400119465053681,0.00774745357279968,0.14,0.327,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.189125598737772,3.41746876881786e-90,89.4662954456239,"Weakly structured"
"GADD45GIP1",-1.0564,4.7819343066807e-05,0.00158914617814994,0.209,0.43,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.166209116542274,3.97341022529192e-70,69.4008365949286,"Weakly structured"
"RPS19BP1",-1.0522,0.00123123528367809,0.0187085157935154,0.14,0.302,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0742308872324217,1.46662950161755e-15,14.8336795833109,"Weakly structured"
"IGKC",1.0514,9.69570491361374e-08,1.03478564941128e-05,0.872,0.685,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.456862715958731,0,515.431261724681,"Spatially structured"
"SMAP2",1.051,0.0017294470104513,0.0236090883348425,0.256,0.14,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0184036955370333,0.0242945780272012,1.6144906398012,"Weakly structured"
"TSPAN13",-1.047,0.00250160720377521,0.0305543713649111,0.047,0.177,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.114176674128558,3.2445948722937e-34,33.4888395225035,"Weakly structured"
"H2AFZ",-1.0415,0.000250688324001093,0.0054815142065117,0.233,0.426,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.203571007074463,3.80935631750238e-104,103.419148402638,"Weakly structured"
"GPI",-1.0339,1.6011215127868e-05,0.000675597430620513,0.256,0.491,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.108302599725607,5.95173585936108e-31,30.2253563512134,"Weakly structured"
"CLDN7",-1.0332,0.000434931581641667,0.00829608857322881,0.081,0.257,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.135027641065472,5.31133041627898e-47,46.2747966804104,"Weakly structured"
"IPO7",-1.032,0.00355072101027536,0.0387724894727388,0.116,0.254,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0940898595788748,7.42966085307383e-24,23.129031010331,"Weakly structured"
"COL5A1",-1.0311,0.00458325824226484,0.0462712952048472,0.163,0.306,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.301951676242447,1.25377819882844e-226,225.901779286109,"Spatially structured"
"CBX3",-1.0286,0.000125582644256871,0.00322592666407694,0.233,0.437,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.210157381446984,7.85550713684893e-111,110.104825772479,"Weakly structured"
"SNHG6",-1.0277,0.000103229814637221,0.00279593742665464,0.314,0.506,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.27647231760799,2.79020523343617e-190,189.554363851038,"Weakly structured"
"KARS",-1.0269,0.00452766905164051,0.0459689162491021,0.151,0.287,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0890789864375011,1.41302558658683e-21,20.8498499740234,"Weakly structured"
"PRMT1",-1.0266,0.0015213504698766,0.0216147495442848,0.163,0.322,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0945125218804679,4.78964961883317e-24,23.3196962557239,"Weakly structured"
"RAB5C",-1.0258,0.00129409905523121,0.0192717575251624,0.128,0.289,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0610027049312539,4.33054490339138e-11,10.3634574538436,"Weakly structured"
"HSBP1",-1.0226,0.000384533509431857,0.00752694958964324,0.174,0.366,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0847809699189809,1.009748918882e-19,18.9957866031482,"Weakly structured"
"CLTC",-1.0223,0.000735894936696743,0.0127148346141594,0.163,0.338,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0804164128718379,6.1610360388215e-18,17.2103462508048,"Weakly structured"
"RBIS",-1.0208,0.00232519294600964,0.028909958328866,0.174,0.322,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.204250464693295,7.82187280945896e-105,104.106689250337,"Weakly structured"
"MDH2",-1.0179,4.33838849419368e-06,0.000255879295068726,0.302,0.552,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.107092628540453,2.61961271982814e-30,29.5817629094718,"Weakly structured"
"NPPA",1.0178,0.0035921368536563,0.0391770156849498,0.07,0.022,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.26249052888891,6.89350050618629e-175,174.161560188185,"Weakly structured"
"MTRNR2L12",1.0175,3.01518965509638e-07,2.70311752579391e-05,0.57,0.353,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.125546824248688,6.41395532168145e-41,40.1928740696048,"Weakly structured"
"CKS1B",-1.0164,0.00497691471066838,0.0489705076509212,0.07,0.193,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0424847872855455,3.02595066723839e-06,5.51913815665678,"Weakly structured"
"VASN",1.0123,0.00281739538724014,0.0330169276426246,0.209,0.107,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.06649641473329,7.21557717475142e-13,12.1417289239213,"Weakly structured"
"PRR15L",-1.0079,0.0050912026416561,0.0495435293618615,0.093,0.221,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.166250479884269,3.36829661893598e-70,69.4725896706478,"Weakly structured"
"S100A11",-1.0072,2.2763919153078e-09,4.74601244668242e-07,0.744,0.862,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.391310946943835,0,378.214549542408,"Spatially structured"
"ZNF703",-1.0053,0.00457830544168193,0.0462712952048472,0.105,0.237,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.131905594743638,5.911054178029e-45,44.2283350600876,"Weakly structured"
"MARCKSL1",-1.0025,5.99964253673137e-05,0.00184201353910263,0.128,0.343,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.091318950008353,1.41003189981081e-22,21.8507710619864,"Weakly structured"
"CAST",-1.0022,0.00170983432426328,0.0234025415527027,0.151,0.309,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0801968776299414,7.49153606810205e-18,17.1254291252239,"Weakly structured"
"TM4SF4",1.001,3.60609914185889e-05,0.00126779132575549,0.395,0.218,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.175652238612164,3.93610221513018e-78,77.4049336320673,"Weakly structured"
"SLC25A47",1.0002,1.40140091224948e-05,0.000604017268188296,0.5,0.297,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.226200656035949,4.17276736853797e-128,127.379575826498,"Weakly structured"
"CD24",-0.998,2.57964374828692e-07,2.43789942563717e-05,0.686,0.796,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.504047027406644,0,626.444385709608,"Spatially structured"
"CHPF",-0.9979,0.0014815093549981,0.0213430312404752,0.174,0.339,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.188350202171954,1.81418930537753e-89,88.7413173975453,"Weakly structured"
"ACADSB",0.9969,0.000164908942877405,0.00390081444035867,0.419,0.249,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.170795544536138,5.83546863864941e-74,73.2339242606115,"Weakly structured"
"NDUFA3",-0.9967,0.000106383888592783,0.00285048405106839,0.244,0.461,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0604532732078505,6.40439169540489e-11,10.1935221142995,"Weakly structured"
"FBXL3",0.9955,0.00246745573362968,0.0303439515116462,0.198,0.098,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0119789629149283,0.0981773201233169,1.00798882670284,"Not structured"
"H2AFY",-0.9946,0.000662014056924544,0.0117523881590664,0.174,0.354,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.148152816669332,3.7978322171325e-56,55.4204642256925,"Weakly structured"
"UGT2B15",0.9932,0.00181168617001691,0.0243870368081105,0.244,0.129,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0968639055656268,3.39964709864109e-25,24.4685661626834,"Weakly structured"
"PRSS8",-0.9922,0.00338275143816973,0.0372559786771396,0.093,0.231,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.133115764986243,9.55542077162115e-46,45.0197501840909,"Weakly structured"
"ATP5PO",-0.9914,0.000856046576566986,0.0141595157913709,0.291,0.445,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.135767729330567,1.79146098379852e-47,46.7467926458878,"Weakly structured"
"SELENOK",-0.9899,0.000501912807646751,0.00939383782996476,0.128,0.309,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.101562435601021,1.82349633632745e-27,26.7390951049109,"Weakly structured"
"OCIAD2",-0.989,0.00119694255221896,0.0183428888557999,0.163,0.319,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0689398442170995,1.13846917312378e-13,12.9436787244898,"Weakly structured"
"GPX3",0.9878,2.84663672826724e-10,8.50669942297194e-08,0.791,0.528,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.385055936071275,0,366.259607630292,"Spatially structured"
"ARRDC1",-0.9877,0.00511761989422726,0.0495994187586458,0.081,0.21,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.112646969649754,2.40885542587695e-33,32.6181892646044,"Weakly structured"
"CFL2",0.9875,9.22766834237455e-05,0.00260144800910025,0.244,0.106,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0554279748671393,1.78095569137747e-09,8.74934688526985,"Weakly structured"
"MICOS13",-0.9855,5.64486250248857e-05,0.00176328196288537,0.198,0.427,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0810430929086593,3.47712159377255e-18,17.4587801219192,"Weakly structured"
"CDC37",-0.984,0.000406363287264303,0.00785139411707861,0.14,0.333,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.135237718025077,3.95469677858723e-47,46.4028868098742,"Weakly structured"
"SDF2L1",-0.9827,0.00232486245104241,0.028909958328866,0.151,0.305,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.115158338036572,9.48840208888459e-35,34.0228069195443,"Weakly structured"
"SLC25A39",-0.9745,0.00322445174298482,0.0360439025883527,0.163,0.306,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.131570335636802,1.0081405492772e-44,43.996478916779,"Weakly structured"
"HSPA9",-0.973,3.14114018972366e-05,0.00117334674170302,0.186,0.441,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0889732645094816,1.59424977566559e-21,20.7974436354523,"Weakly structured"
"CD68",-0.9723,0.00229048965189316,0.0286443994258082,0.209,0.358,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.132832735413414,1.52630570311313e-45,44.8163584730138,"Weakly structured"
"SERINC1",0.9701,1.15327248697437e-05,0.00053815631617807,0.488,0.286,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0519054183999192,1.65144017474378e-08,7.78213715448801,"Weakly structured"
"IFI30",-0.9678,0.00209258032003297,0.0268164956204105,0.337,0.486,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.208727081895337,2.24057262716701e-109,108.64964097406,"Weakly structured"
"SERPINB9",0.9668,0.00248974650519217,0.0305000577822685,0.174,0.081,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.00527686923409128,0.280265430344658,0.552430467478534,"Not structured"
"PDZD8",-0.9648,0.00285215280520255,0.0332936847638553,0.058,0.191,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.103169690141993,2.70078370533807e-28,27.5685101952792,"Weakly structured"
"PHGR1",-0.9645,1.04250956371257e-07,1.07426416536588e-05,0.721,0.852,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.493869471610739,0,601.519087386444,"Spatially structured"
"TRAP1",-0.9638,0.00133744442293008,0.0197857908441719,0.116,0.279,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.102061742015297,1.01877059967604e-27,26.9919235966714,"Weakly structured"
"EGR1",0.963,9.71994115204792e-09,1.74278544856219e-06,0.884,0.649,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.284896865577981,6.67340241788691e-202,201.17565268564,"Weakly structured"
"HMGA1",-0.9629,1.14606658240831e-05,0.000537931251900028,0.279,0.521,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.255627150518824,5.86436088712166e-163,162.23177931148,"Weakly structured"
"PER1",0.9629,0.000779410833351783,0.0131342445883435,0.314,0.177,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0919859734237985,6.77139495863019e-23,22.1693218541466,"Weakly structured"
"DSG2",-0.9619,0.00435458416303942,0.0447605715391526,0.116,0.25,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.136597213311359,4.71887678369768e-48,47.3261613625297,"Weakly structured"
"HGFAC",0.9616,0.00334319711075627,0.0370021754295431,0.233,0.127,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0671661440857638,4.36956820478537e-13,12.3595614773418,"Weakly structured"
"DHCR24",0.9612,8.01737990785295e-05,0.00233363022317863,0.512,0.368,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.135739558161525,1.83515406746726e-47,46.7363274693726,"Weakly structured"
"MT-ND3",0.9606,2.89958439806235e-09,5.90790321105203e-07,1,0.991,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.553325638420838,0,754.878107225618,"Spatially structured"
"TSPAN8",-0.9548,0.000108195684487452,0.00288015210091736,0.465,0.609,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.324924681363113,6.31432706764675e-262,261.199672926404,"Spatially structured"
"TSTA3",-0.954,0.00082945248565612,0.0137959954246885,0.116,0.284,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0921826007299233,5.67796966143737e-23,22.2458069323289,"Weakly structured"
"PLP2",-0.9502,0.000333356725697251,0.00678132663838405,0.105,0.293,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.186612507387423,7.15202487240641e-88,87.1455709838752,"Weakly structured"
"BAG1",-0.9495,0.00266010733628964,0.0316284645488549,0.128,0.276,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0797461464105714,1.12751583425812e-17,16.9478773503967,"Weakly structured"
"CLDN3",-0.9459,1.38420711177223e-05,0.000599488732224059,0.349,0.561,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.244086237642447,9.20980862593212e-149,148.035749394077,"Weakly structured"
"RPN2",-0.9458,0.000133883916596849,0.00338126758524106,0.302,0.495,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.121463703154359,2.03536062750131e-38,37.6913586308328,"Weakly structured"
"MZT2A",-0.9437,0.000161708786287194,0.00384540920176311,0.209,0.431,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.165946655741658,6.60205163923916e-70,69.1803210830731,"Weakly structured"
"C4orf48",-0.9421,0.00029249629239219,0.006213197940637,0.209,0.392,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.189787019043849,8.6581880121928e-91,90.0625729877338,"Weakly structured"
"TRMT112",-0.9408,0.00089639249725744,0.014745245390666,0.163,0.339,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.111187116417182,1.60133906612433e-32,31.7955167012125,"Weakly structured"
"PPP4C",-0.9393,0.00472651993692799,0.0473757454424701,0.174,0.311,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0889238077257756,1.65362504011283e-21,20.7815629600017,"Weakly structured"
