from	to	source	database
NTF3	NGFR	pharmacology	guide2pharmacology
NTF3	NTRK3	pharmacology	guide2pharmacology
NGF	NGFR	pharmacology	guide2pharmacology
NTF4	NGFR	pharmacology	guide2pharmacology
BDNF	NGFR	pharmacology	guide2pharmacology
NTS	NTSR1	pharmacology	guide2pharmacology
NTS	NTSR2	pharmacology	guide2pharmacology
COPA	NTSR2	pharmacology	guide2pharmacology
OSTN	NPR3	pharmacology	guide2pharmacology
OXT	AVPR2	pharmacology	guide2pharmacology
OXT	AVPR1B	pharmacology	guide2pharmacology
OXT	OXTR	pharmacology	guide2pharmacology
OXT	AVPR1A	pharmacology	guide2pharmacology
AVP	AVPR2	pharmacology	guide2pharmacology
AVP	AVPR1B	pharmacology	guide2pharmacology
AVP	OXTR	pharmacology	guide2pharmacology
AVP	AVPR1A	pharmacology	guide2pharmacology
PMCH	MCHR1	pharmacology	guide2pharmacology
PMCH	MCHR2	pharmacology	guide2pharmacology
PNOC	OPRL1	pharmacology	guide2pharmacology
ARF1	PLD2	pharmacology	guide2pharmacology
NPPB	NPR1	pharmacology	guide2pharmacology
NPPA	NPR1	pharmacology	guide2pharmacology
CSH2	PRLR	pharmacology	guide2pharmacology
CSHL1	PRLR	pharmacology	guide2pharmacology
CSH1	PRLR	pharmacology	guide2pharmacology
PROK2	PROKR1	pharmacology	guide2pharmacology
PROK2	PROKR2	pharmacology	guide2pharmacology
PROK1	PROKR1	pharmacology	guide2pharmacology
PROK1	PROKR2	pharmacology	guide2pharmacology
PROS1	TYRO3	pharmacology	guide2pharmacology
PROS1	AXL	pharmacology	guide2pharmacology
GAS6	MERTK	pharmacology	guide2pharmacology
GAS6	TYRO3	pharmacology	guide2pharmacology
GAS6	AXL	pharmacology	guide2pharmacology
PSAP	GPR37	pharmacology	guide2pharmacology
PSAP	GPR37L1	pharmacology	guide2pharmacology
PTH2	PTH2R	pharmacology	guide2pharmacology
PTH2	PTH1R	pharmacology	guide2pharmacology
PTHLH	PRLHR	pharmacology	guide2pharmacology
PTHLH	PTH2R	pharmacology	guide2pharmacology
PTHLH	PTH1R	pharmacology	guide2pharmacology
PRLH	PRLHR	pharmacology	guide2pharmacology
NPY	NPY1R	pharmacology	guide2pharmacology
NPY	NPY5R	pharmacology	guide2pharmacology
NPY	NPY4R	pharmacology	guide2pharmacology
NPY	NPY2R	pharmacology	guide2pharmacology
NPY	PRLHR	pharmacology	guide2pharmacology
PYY	NPY1R	pharmacology	guide2pharmacology
PYY	NPY5R	pharmacology	guide2pharmacology
PYY	NPY4R	pharmacology	guide2pharmacology
PYY	NPY2R	pharmacology	guide2pharmacology
PPY	NPFFR1	pharmacology	guide2pharmacology
PPY	NPFFR2	pharmacology	guide2pharmacology
PPY	NPY1R	pharmacology	guide2pharmacology
PPY	NPY5R	pharmacology	guide2pharmacology
PPY	NPY4R	pharmacology	guide2pharmacology
NPVF	NPFFR1	pharmacology	guide2pharmacology
NPVF	NPFFR2	pharmacology	guide2pharmacology
NPFF	MAS1	pharmacology	guide2pharmacology
NPFF	NPFFR1	pharmacology	guide2pharmacology
NPFF	NPFFR2	pharmacology	guide2pharmacology
AGT	AGTR1	pharmacology	guide2pharmacology
AGT	AGTR2	pharmacology	guide2pharmacology
AGT	MAS1	pharmacology	guide2pharmacology
TAC3	TACR2	pharmacology	guide2pharmacology
TAC3	TACR3	pharmacology	guide2pharmacology
TAC3	TACR1	pharmacology	guide2pharmacology
TAC4	TACR2	pharmacology	guide2pharmacology
TAC4	TACR3	pharmacology	guide2pharmacology
TAC4	TACR1	pharmacology	guide2pharmacology
TAC1	TACR2	pharmacology	guide2pharmacology
TAC1	TACR3	pharmacology	guide2pharmacology
TAC1	TACR1	pharmacology	guide2pharmacology
BTLA	TNFRSF14	pharmacology	guide2pharmacology
TNFSF15	TNFRSF25	pharmacology	guide2pharmacology
TRH	TRHR	pharmacology	guide2pharmacology
NRG1	ERBB4	pharmacology	guide2pharmacology
NRG1	ERBB3	pharmacology	guide2pharmacology
NRG2	ERBB4	pharmacology	guide2pharmacology
NRG2	ERBB3	pharmacology	guide2pharmacology
NRG4	ERBB4	pharmacology	guide2pharmacology
NRG3	ERBB4	pharmacology	guide2pharmacology
BTC	EGFR	pharmacology	guide2pharmacology
BTC	ERBB4	pharmacology	guide2pharmacology
HBEGF	EGFR	pharmacology	guide2pharmacology
HBEGF	ERBB4	pharmacology	guide2pharmacology
EREG	EGFR	pharmacology	guide2pharmacology
EREG	ERBB4	pharmacology	guide2pharmacology
EPGN	EGFR	pharmacology	guide2pharmacology
TGFA	EGFR	pharmacology	guide2pharmacology
AREG	EGFR	pharmacology	guide2pharmacology
CRH	CRHR2	pharmacology	guide2pharmacology
CRH	CRHR1	pharmacology	guide2pharmacology
CRH	MC2R	pharmacology	guide2pharmacology
UCN2	CRHR2	pharmacology	guide2pharmacology
UCN2	CRHR1	pharmacology	guide2pharmacology
UCN	CRHR2	pharmacology	guide2pharmacology
UCN	CRHR1	pharmacology	guide2pharmacology
UCN3	CRHR2	pharmacology	guide2pharmacology
PENK	OPRD1	pharmacology	guide2pharmacology
PENK	OPRM1	pharmacology	guide2pharmacology
PENK	OPRK1	pharmacology	guide2pharmacology
PENK	MRGPRX1	pharmacology	guide2pharmacology
PDYN	OPRD1	pharmacology	guide2pharmacology
PDYN	OPRM1	pharmacology	guide2pharmacology
PDYN	OPRK1	pharmacology	guide2pharmacology
POMC	MC2R	pharmacology	guide2pharmacology
POMC	MC1R	pharmacology	guide2pharmacology
POMC	MC4R	pharmacology	guide2pharmacology
POMC	MC5R	pharmacology	guide2pharmacology
POMC	MC3R	pharmacology	guide2pharmacology
POMC	OPRD1	pharmacology	guide2pharmacology
POMC	OPRM1	pharmacology	guide2pharmacology
POMC	OPRK1	pharmacology	guide2pharmacology
ASIP	MC1R	pharmacology	guide2pharmacology
ASIP	MC4R	pharmacology	guide2pharmacology
ASIP	MC5R	pharmacology	guide2pharmacology
ASIP	MC3R	pharmacology	guide2pharmacology
AGRP	MC4R	pharmacology	guide2pharmacology
AGRP	MC5R	pharmacology	guide2pharmacology
AGRP	MC3R	pharmacology	guide2pharmacology
UTS2B	UTS2R	pharmacology	guide2pharmacology
UTS2	UTS2R	pharmacology	guide2pharmacology
PDGFC	KDR	pharmacology	guide2pharmacology
PDGFC	FLT4	pharmacology	guide2pharmacology
VEGFC	KDR	pharmacology	guide2pharmacology
VEGFC	FLT4	pharmacology	guide2pharmacology
SCT	SCTR	pharmacology	guide2pharmacology
SCT	ADCYAP1R1	pharmacology	guide2pharmacology
SCT	VIPR2	pharmacology	guide2pharmacology
SCT	VIPR1	pharmacology	guide2pharmacology
VIP	SCTR	pharmacology	guide2pharmacology
VIP	ADCYAP1R1	pharmacology	guide2pharmacology
VIP	VIPR2	pharmacology	guide2pharmacology
VIP	VIPR1	pharmacology	guide2pharmacology
ADCYAP1	ADCYAP1R1	pharmacology	guide2pharmacology
ADCYAP1	VIPR2	pharmacology	guide2pharmacology
ADCYAP1	VIPR1	pharmacology	guide2pharmacology
GHRH	VIPR1	pharmacology	guide2pharmacology
WNT4	FZD6	pharmacology	guide2pharmacology
WNT5A	FZD6	pharmacology	guide2pharmacology
WNT3A	FZD6	pharmacology	guide2pharmacology
A2M	LRP1	ramilowski_known	ramilowski
AANAT	MTNR1A	ramilowski_known	ramilowski
AANAT	MTNR1B	ramilowski_known	ramilowski
ADAM12	ITGA9	ramilowski_known	ramilowski
ADAM12	ITGB1	ramilowski_known	ramilowski
ADAM12	SDC4	ramilowski_known	ramilowski
ADAM15	ITGA5	ramilowski_known	ramilowski
ADAM15	ITGA9	ramilowski_known	ramilowski
ADAM15	ITGB1	ramilowski_known	ramilowski
ADAM15	ITGB3	ramilowski_known	ramilowski
ADAM17	ITGA5	ramilowski_known	ramilowski
ADAM17	ITGB1	ramilowski_known	ramilowski
ADAM23	ITGA5	ramilowski_known	ramilowski
ADAM23	ITGB3	ramilowski_known	ramilowski
ADAM2	ITGA6	ramilowski_known	ramilowski
ADAM2	ITGB1	ramilowski_known	ramilowski
ADAM9	ITGA6	ramilowski_known	ramilowski
ADAM9	ITGAV	ramilowski_known	ramilowski
ADAM9	ITGB1	ramilowski_known	ramilowski
ADAM9	ITGB5	ramilowski_known	ramilowski
ADIPOQ	ADIPOR1	ramilowski_known	ramilowski
ADIPOQ	ADIPOR2	ramilowski_known	ramilowski
ADM2	CALCRL	ramilowski_known	ramilowski
ADM2	RAMP1	ramilowski_known	ramilowski
ADM	CALCRL	ramilowski_known	ramilowski
ADM	RAMP2	ramilowski_known	ramilowski
AGRN	MUSK	ramilowski_known	ramilowski
AGT	LRP2	ramilowski_known	ramilowski
ANGPT1	TIE1	ramilowski_known	ramilowski
ANGPT2	TEK	ramilowski_known	ramilowski
ANGPTL1	TEK	ramilowski_known	ramilowski
APOB	LDLR	ramilowski_known	ramilowski
APOE	LDLR	ramilowski_known	ramilowski
APOE	LRP5	ramilowski_known	ramilowski
APOE	LRP8	ramilowski_known	ramilowski
APOE	SORL1	ramilowski_known	ramilowski
APOE	VLDLR	ramilowski_known	ramilowski
ARTN	GFRA3	ramilowski_known	ramilowski
ARTN	RET	ramilowski_known	ramilowski
ASIP	ATRN	ramilowski_known	ramilowski
ASIP	MGRN1	ramilowski_known	ramilowski
BDNF	NTRK2	ramilowski_known	ramilowski
BMP10	ACVR1	ramilowski_known	ramilowski
BMP10	ACVR2A	ramilowski_known	ramilowski
BMP10	ACVR2B	ramilowski_known	ramilowski
BMP10	ACVRL1	ramilowski_known	ramilowski
BMP10	BMPR1A	ramilowski_known	ramilowski
BMP10	BMPR1B	ramilowski_known	ramilowski
BMP10	BMPR2	ramilowski_known	ramilowski
BMP15	ACVR1	ramilowski_known	ramilowski
BMP15	ACVR2A	ramilowski_known	ramilowski
BMP15	ACVR2B	ramilowski_known	ramilowski
BMP15	BMPR1A	ramilowski_known	ramilowski
BMP15	BMPR1B	ramilowski_known	ramilowski
BMP15	BMPR2	ramilowski_known	ramilowski
BMP2	ACVR2A	ramilowski_known	ramilowski
BMP2	ACVR2B	ramilowski_known	ramilowski
BMP3	ACVR1	ramilowski_known	ramilowski
BMP3	ACVR2A	ramilowski_known	ramilowski
BMP3	ACVR2B	ramilowski_known	ramilowski
BMP3	BMPR1A	ramilowski_known	ramilowski
BMP3	BMPR1B	ramilowski_known	ramilowski
BMP3	BMPR2	ramilowski_known	ramilowski
BMP4	ACVR1	ramilowski_known	ramilowski
BMP4	ACVR2A	ramilowski_known	ramilowski
BMP4	ACVR2B	ramilowski_known	ramilowski
BMP4	BMPR1A	ramilowski_known	ramilowski
BMP4	BMPR1B	ramilowski_known	ramilowski
BMP4	BMPR2	ramilowski_known	ramilowski
BMP5	ACVR1	ramilowski_known	ramilowski
BMP5	ACVR2A	ramilowski_known	ramilowski
BMP5	ACVR2B	ramilowski_known	ramilowski
BMP5	BMPR1A	ramilowski_known	ramilowski
BMP5	BMPR1B	ramilowski_known	ramilowski
BMP5	BMPR2	ramilowski_known	ramilowski
BMP6	ACVR1	ramilowski_known	ramilowski
BMP6	ACVR2A	ramilowski_known	ramilowski
BMP6	ACVR2B	ramilowski_known	ramilowski
BMP6	BMPR1A	ramilowski_known	ramilowski
BMP6	BMPR1B	ramilowski_known	ramilowski
BMP6	BMPR2	ramilowski_known	ramilowski
BMP7	ACVR1	ramilowski_known	ramilowski
BMP7	ACVR2B	ramilowski_known	ramilowski
BMP7	BMPR1A	ramilowski_known	ramilowski
BMP7	BMPR2	ramilowski_known	ramilowski
BMP8B	ACVR1	ramilowski_known	ramilowski
BMP8B	ACVR2A	ramilowski_known	ramilowski
BMP8B	ACVR2B	ramilowski_known	ramilowski
BMP8B	BMPR1A	ramilowski_known	ramilowski
BMP8B	BMPR1B	ramilowski_known	ramilowski
BMP8B	BMPR2	ramilowski_known	ramilowski
BTC	ERBB3	ramilowski_known	ramilowski
C3	ITGAX	ramilowski_known	ramilowski
C3	ITGB2	ramilowski_known	ramilowski
C3	LRP1	ramilowski_known	ramilowski
CALCA	CALCRL	ramilowski_known	ramilowski
CALCA	RAMP1	ramilowski_known	ramilowski
CALCB	CALCRL	ramilowski_known	ramilowski
CALCB	RAMP1	ramilowski_known	ramilowski
CALR	SCARF1	ramilowski_known	ramilowski
CCL11	ACKR2	ramilowski_known	ramilowski
CCL13	ACKR2	ramilowski_known	ramilowski
CCL14	ACKR2	ramilowski_known	ramilowski
CCL17	CCR8	ramilowski_known	ramilowski
CCL21	CXCR3	ramilowski_known	ramilowski
CCL2	ACKR2	ramilowski_known	ramilowski
CCL2	CCR1	ramilowski_known	ramilowski
CCL2	CCR4	ramilowski_known	ramilowski
CCL4	ACKR2	ramilowski_known	ramilowski
CCL4	CCR8	ramilowski_known	ramilowski
CCL5	ACKR2	ramilowski_known	ramilowski
CCL5	CCR4	ramilowski_known	ramilowski
CCL7	ACKR2	ramilowski_known	ramilowski
CCL8	ACKR2	ramilowski_known	ramilowski
CD24	SELP	ramilowski_known	ramilowski
CDH1	ITGAE	ramilowski_known	ramilowski
CDH1	ITGB7	ramilowski_known	ramilowski
CFH	SELL	ramilowski_known	ramilowski
CLCF1	CRLF1	ramilowski_known	ramilowski
CLEC11A	KIT	ramilowski_known	ramilowski
COL18A1	GPC1	ramilowski_known	ramilowski
COL18A1	ITGA5	ramilowski_known	ramilowski
COL18A1	ITGB1	ramilowski_known	ramilowski
COL1A1	DDR1	ramilowski_known	ramilowski
COL1A1	DDR2	ramilowski_known	ramilowski
COL2A1	ITGA10	ramilowski_known	ramilowski
COL2A1	ITGA2	ramilowski_known	ramilowski
COL2A1	ITGB1	ramilowski_known	ramilowski
COL4A1	ITGA1	ramilowski_known	ramilowski
COL4A1	ITGB1	ramilowski_known	ramilowski
COL4A1	ITGB8	ramilowski_known	ramilowski
COL5A3	SDC3	ramilowski_known	ramilowski
CORT	GHSR	ramilowski_known	ramilowski
CSF2	CSF3R	ramilowski_known	ramilowski
CTGF	ITGAM	ramilowski_known	ramilowski
CTGF	ITGB2	ramilowski_known	ramilowski
CTGF	LRP6	ramilowski_known	ramilowski
CXCL2	CXCR1	ramilowski_known	ramilowski
CXCL2	XCR1	ramilowski_known	ramilowski
CXCL3	CXCR1	ramilowski_known	ramilowski
CXCL5	CXCR1	ramilowski_known	ramilowski
CYR61	ITGA5	ramilowski_known	ramilowski
CYR61	ITGAM	ramilowski_known	ramilowski
CYR61	ITGB2	ramilowski_known	ramilowski
CYR61	ITGB3	ramilowski_known	ramilowski
DHH	HHIP	ramilowski_known	ramilowski
DHH	PTCH2	ramilowski_known	ramilowski
DKK1	KREMEN1	ramilowski_known	ramilowski
DKK1	KREMEN2	ramilowski_known	ramilowski
DKK1	LRP6	ramilowski_known	ramilowski
DKK2	LRP6	ramilowski_known	ramilowski
DLK1	NOTCH1	ramilowski_known	ramilowski
DLK1	NOTCH2	ramilowski_known	ramilowski
DLK1	NOTCH3	ramilowski_known	ramilowski
DLK1	NOTCH4	ramilowski_known	ramilowski
DLL1	NOTCH1	ramilowski_known	ramilowski
DLL1	NOTCH2	ramilowski_known	ramilowski
DLL1	NOTCH3	ramilowski_known	ramilowski
DLL1	NOTCH4	ramilowski_known	ramilowski
DLL3	NOTCH1	ramilowski_known	ramilowski
DLL3	NOTCH2	ramilowski_known	ramilowski
DLL3	NOTCH3	ramilowski_known	ramilowski
DLL3	NOTCH4	ramilowski_known	ramilowski
DLL4	NOTCH1	ramilowski_known	ramilowski
DLL4	NOTCH2	ramilowski_known	ramilowski
DLL4	NOTCH3	ramilowski_known	ramilowski
DLL4	NOTCH4	ramilowski_known	ramilowski
DUSP18	CD151	ramilowski_known	ramilowski
DUSP18	ITGA1	ramilowski_known	ramilowski
DUSP18	ITGA2	ramilowski_known	ramilowski
DUSP18	ITGA3	ramilowski_known	ramilowski
DUSP18	ITGA6	ramilowski_known	ramilowski
DUSP18	ITGA7	ramilowski_known	ramilowski
DUSP18	ITGB1	ramilowski_known	ramilowski
DUSP18	ITGB4	ramilowski_known	ramilowski
DUSP18	RPSA	ramilowski_known	ramilowski
EFNA1	EPHA1	ramilowski_known	ramilowski
EFNA1	EPHA2	ramilowski_known	ramilowski
EFNA1	EPHA3	ramilowski_known	ramilowski
EFNA1	EPHA4	ramilowski_known	ramilowski
EFNA1	EPHA5	ramilowski_known	ramilowski
EFNA1	EPHA6	ramilowski_known	ramilowski
EFNA1	EPHA7	ramilowski_known	ramilowski
EFNA1	EPHA8	ramilowski_known	ramilowski
EFNA2	EPHA1	ramilowski_known	ramilowski
EFNA2	EPHA2	ramilowski_known	ramilowski
EFNA2	EPHA3	ramilowski_known	ramilowski
EFNA2	EPHA4	ramilowski_known	ramilowski
EFNA2	EPHA5	ramilowski_known	ramilowski
EFNA2	EPHA6	ramilowski_known	ramilowski
EFNA2	EPHA7	ramilowski_known	ramilowski
EFNA2	EPHA8	ramilowski_known	ramilowski
EFNA3	EPHA1	ramilowski_known	ramilowski
EFNA3	EPHA2	ramilowski_known	ramilowski
EFNA3	EPHA3	ramilowski_known	ramilowski
EFNA3	EPHA4	ramilowski_known	ramilowski
EFNA3	EPHA5	ramilowski_known	ramilowski
EFNA3	EPHA6	ramilowski_known	ramilowski
EFNA3	EPHA7	ramilowski_known	ramilowski
EFNA3	EPHA8	ramilowski_known	ramilowski
EFNA3	EPHB1	ramilowski_known	ramilowski
EFNA4	EPHA1	ramilowski_known	ramilowski
EFNA4	EPHA2	ramilowski_known	ramilowski
EFNA4	EPHA3	ramilowski_known	ramilowski
EFNA4	EPHA4	ramilowski_known	ramilowski
EFNA4	EPHA5	ramilowski_known	ramilowski
EFNA4	EPHA6	ramilowski_known	ramilowski
EFNA4	EPHA7	ramilowski_known	ramilowski
EFNA4	EPHA8	ramilowski_known	ramilowski
EFNA5	EPHA1	ramilowski_known	ramilowski
EFNA5	EPHA2	ramilowski_known	ramilowski
EFNA5	EPHA3	ramilowski_known	ramilowski
EFNA5	EPHA4	ramilowski_known	ramilowski
EFNA5	EPHA5	ramilowski_known	ramilowski
EFNA5	EPHA6	ramilowski_known	ramilowski
EFNA5	EPHA7	ramilowski_known	ramilowski
EFNA5	EPHA8	ramilowski_known	ramilowski
EFNA5	EPHB2	ramilowski_known	ramilowski
EFNB1	EPHA4	ramilowski_known	ramilowski
EFNB1	EPHB1	ramilowski_known	ramilowski
EFNB1	EPHB2	ramilowski_known	ramilowski
EFNB1	EPHB3	ramilowski_known	ramilowski
EFNB1	EPHB4	ramilowski_known	ramilowski
EFNB1	EPHB6	ramilowski_known	ramilowski
EFNB2	EPHA4	ramilowski_known	ramilowski
EFNB2	EPHB1	ramilowski_known	ramilowski
EFNB2	EPHB2	ramilowski_known	ramilowski
EFNB2	EPHB3	ramilowski_known	ramilowski
EFNB2	EPHB4	ramilowski_known	ramilowski
EFNB2	EPHB6	ramilowski_known	ramilowski
EFNB3	EPHA4	ramilowski_known	ramilowski
EFNB3	EPHB1	ramilowski_known	ramilowski
EFNB3	EPHB2	ramilowski_known	ramilowski
EFNB3	EPHB3	ramilowski_known	ramilowski
EFNB3	EPHB4	ramilowski_known	ramilowski
EFNB3	EPHB6	ramilowski_known	ramilowski
F2	F2R	ramilowski_known	ramilowski
F2	F2RL1	ramilowski_known	ramilowski
F2	F2RL2	ramilowski_known	ramilowski
F2	F2RL3	ramilowski_known	ramilowski
F7	F3	ramilowski_known	ramilowski
F8	LRP1	ramilowski_known	ramilowski
F9	LRP1	ramilowski_known	ramilowski
FGA	ITGAX	ramilowski_known	ramilowski
FGA	ITGB2	ramilowski_known	ramilowski
FGF10	FGFR1	ramilowski_known	ramilowski
FGF10	FGFR2	ramilowski_known	ramilowski
FGF10	FGFR3	ramilowski_known	ramilowski
FGF10	FGFR4	ramilowski_known	ramilowski
FGF11	FGFR1	ramilowski_known	ramilowski
FGF11	FGFR2	ramilowski_known	ramilowski
FGF11	FGFR3	ramilowski_known	ramilowski
FGF11	FGFR4	ramilowski_known	ramilowski
FGF12	FGFR1	ramilowski_known	ramilowski
FGF12	FGFR2	ramilowski_known	ramilowski
FGF12	FGFR3	ramilowski_known	ramilowski
FGF12	FGFR4	ramilowski_known	ramilowski
FGF13	FGFR1	ramilowski_known	ramilowski
FGF13	FGFR2	ramilowski_known	ramilowski
FGF13	FGFR3	ramilowski_known	ramilowski
FGF13	FGFR4	ramilowski_known	ramilowski
FGF14	FGFR1	ramilowski_known	ramilowski
FGF14	FGFR2	ramilowski_known	ramilowski
FGF14	FGFR3	ramilowski_known	ramilowski
FGF14	FGFR4	ramilowski_known	ramilowski
FGF16	FGFR1	ramilowski_known	ramilowski
FGF16	FGFR2	ramilowski_known	ramilowski
FGF16	FGFR3	ramilowski_known	ramilowski
FGF16	FGFR4	ramilowski_known	ramilowski
FGF17	FGFR1	ramilowski_known	ramilowski
FGF17	FGFR2	ramilowski_known	ramilowski
FGF17	FGFR3	ramilowski_known	ramilowski
FGF17	FGFR4	ramilowski_known	ramilowski
FGF18	FGFR1	ramilowski_known	ramilowski
FGF18	FGFR2	ramilowski_known	ramilowski
FGF18	FGFR3	ramilowski_known	ramilowski
FGF18	FGFR4	ramilowski_known	ramilowski
FGF19	FGFR1	ramilowski_known	ramilowski
FGF19	FGFR2	ramilowski_known	ramilowski
FGF19	FGFR3	ramilowski_known	ramilowski
FGF19	FGFR4	ramilowski_known	ramilowski
FGF1	FGFR1	ramilowski_known	ramilowski
FGF1	FGFR2	ramilowski_known	ramilowski
FGF1	FGFR3	ramilowski_known	ramilowski
FGF1	FGFR4	ramilowski_known	ramilowski
FGF22	FGFR2	ramilowski_known	ramilowski
FGF23	FGFR1	ramilowski_known	ramilowski
FGF23	FGFR2	ramilowski_known	ramilowski
FGF23	FGFR4	ramilowski_known	ramilowski
FGF2	FGFR1	ramilowski_known	ramilowski
FGF2	FGFR2	ramilowski_known	ramilowski
FGF2	FGFR3	ramilowski_known	ramilowski
FGF2	FGFR4	ramilowski_known	ramilowski
FGF2	SDC2	ramilowski_known	ramilowski
FGF2	SDC4	ramilowski_known	ramilowski
FGF3	FGFR1	ramilowski_known	ramilowski
FGF3	FGFR2	ramilowski_known	ramilowski
FGF4	FGFR1	ramilowski_known	ramilowski
FGF4	FGFR2	ramilowski_known	ramilowski
FGF4	FGFR3	ramilowski_known	ramilowski
FGF4	FGFR4	ramilowski_known	ramilowski
FGF5	FGFR1	ramilowski_known	ramilowski
FGF5	FGFR2	ramilowski_known	ramilowski
FGF5	FGFR3	ramilowski_known	ramilowski
FGF5	FGFR4	ramilowski_known	ramilowski
FGF6	FGFR1	ramilowski_known	ramilowski
FGF6	FGFR2	ramilowski_known	ramilowski
FGF6	FGFR4	ramilowski_known	ramilowski
FGF7	FGFR2	ramilowski_known	ramilowski
FGF8	FGFR1	ramilowski_known	ramilowski
FGF8	FGFR2	ramilowski_known	ramilowski
FGF8	FGFR3	ramilowski_known	ramilowski
FGF8	FGFR4	ramilowski_known	ramilowski
FGF9	FGFR1	ramilowski_known	ramilowski
FGF9	FGFR2	ramilowski_known	ramilowski
FGF9	FGFR3	ramilowski_known	ramilowski
FGF9	FGFR4	ramilowski_known	ramilowski
FN1	ITGA2	ramilowski_known	ramilowski
FN1	SDC2	ramilowski_known	ramilowski
GAD1	GRM4	ramilowski_known	ramilowski
GDF11	ACVR1B	ramilowski_known	ramilowski
GDF11	ACVR2A	ramilowski_known	ramilowski
GDF11	ACVR2B	ramilowski_known	ramilowski
GDF2	ACVRL1	ramilowski_known	ramilowski
GDF5	BMPR1B	ramilowski_known	ramilowski
GDF5	BMPR2	ramilowski_known	ramilowski
GDF5	ROR2	ramilowski_known	ramilowski
GDF6	BMPR1A	ramilowski_known	ramilowski
GDF6	BMPR2	ramilowski_known	ramilowski
GDF7	ACVR2A	ramilowski_known	ramilowski
GDF7	BMPR1A	ramilowski_known	ramilowski
GDF7	BMPR2	ramilowski_known	ramilowski
GDF9	BMPR2	ramilowski_known	ramilowski
GDF9	TGFBR1	ramilowski_known	ramilowski
GDNF	GFRA1	ramilowski_known	ramilowski
GDNF	GFRA2	ramilowski_known	ramilowski
GDNF	RET	ramilowski_known	ramilowski
GHRH	GHRHR	ramilowski_known	ramilowski
GHRL	GPR39	ramilowski_known	ramilowski
GPHA2	TSHR	ramilowski_known	ramilowski
GPI	AMFR	ramilowski_known	ramilowski
GSTP1	TRAF2	ramilowski_known	ramilowski
GUCA2A	GUCY2C	ramilowski_known	ramilowski
GUCA2B	GUCY2C	ramilowski_known	ramilowski
GZMB	IGF2R	ramilowski_known	ramilowski
HAS2	CD44	ramilowski_known	ramilowski
HAS2	HMMR	ramilowski_known	ramilowski
HDC	HRH1	ramilowski_known	ramilowski
HDC	HRH2	ramilowski_known	ramilowski
HDC	HRH3	ramilowski_known	ramilowski
HDC	HRH4	ramilowski_known	ramilowski
HLA-A	KIR3DL2	ramilowski_known	ramilowski
HLA-B	KIR3DL1	ramilowski_known	ramilowski
HLA-C	KIR2DL1	ramilowski_known	ramilowski
HLA-C	KIR2DL3	ramilowski_known	ramilowski
HLA-C	KIR2DS4	ramilowski_known	ramilowski
HLA-E	KLRC1	ramilowski_known	ramilowski
HLA-E	KLRC2	ramilowski_known	ramilowski
HLA-E	KLRD1	ramilowski_known	ramilowski
HLA-G	KIR2DL4	ramilowski_known	ramilowski
HLA-G	KLRC1	ramilowski_known	ramilowski
HLA-G	KLRD1	ramilowski_known	ramilowski
HLA-G	LILRB1	ramilowski_known	ramilowski
HSP90B1	LRP1	ramilowski_known	ramilowski
HSPG2	PTPRS	ramilowski_known	ramilowski
ICAM1	ITGAX	ramilowski_known	ramilowski
ICAM4	ITGA2B	ramilowski_known	ramilowski
ICAM4	ITGAL	ramilowski_known	ramilowski
ICAM4	ITGAM	ramilowski_known	ramilowski
ICAM4	ITGAV	ramilowski_known	ramilowski
ICAM4	ITGB2	ramilowski_known	ramilowski
ICAM4	ITGB3	ramilowski_known	ramilowski
ICAM5	ITGAL	ramilowski_known	ramilowski
ICAM5	ITGB2	ramilowski_known	ramilowski
IFNA10	IFNAR1	ramilowski_known	ramilowski
IFNA10	IFNAR2	ramilowski_known	ramilowski
IFNA13	IFNAR1	ramilowski_known	ramilowski
IFNA13	IFNAR2	ramilowski_known	ramilowski
IFNA14	IFNAR1	ramilowski_known	ramilowski
IFNA14	IFNAR2	ramilowski_known	ramilowski
IFNA16	IFNAR1	ramilowski_known	ramilowski
IFNA16	IFNAR2	ramilowski_known	ramilowski
IFNA17	IFNAR1	ramilowski_known	ramilowski
IFNA17	IFNAR2	ramilowski_known	ramilowski
IFNA21	IFNAR1	ramilowski_known	ramilowski
IFNA21	IFNAR2	ramilowski_known	ramilowski
IFNA2	IFNAR1	ramilowski_known	ramilowski
IFNA2	IFNAR2	ramilowski_known	ramilowski
IFNA4	IFNAR1	ramilowski_known	ramilowski
IFNA4	IFNAR2	ramilowski_known	ramilowski
IFNA5	IFNAR1	ramilowski_known	ramilowski
IFNA5	IFNAR2	ramilowski_known	ramilowski
IFNA6	IFNAR1	ramilowski_known	ramilowski
IFNA6	IFNAR2	ramilowski_known	ramilowski
IFNA7	IFNAR1	ramilowski_known	ramilowski
IFNA7	IFNAR2	ramilowski_known	ramilowski
IFNA8	IFNAR1	ramilowski_known	ramilowski
IFNA8	IFNAR2	ramilowski_known	ramilowski
IGF2	IGF2R	ramilowski_known	ramilowski
IGF2	INSR	ramilowski_known	ramilowski
IHH	HHIP	ramilowski_known	ramilowski
IHH	PTCH1	ramilowski_known	ramilowski
IL12B	IL12RB1	ramilowski_known	ramilowski
IL12B	IL12RB2	ramilowski_known	ramilowski
IL13	IL13RA2	ramilowski_known	ramilowski
IL13	IL2RG	ramilowski_known	ramilowski
IL16	CD4	ramilowski_known	ramilowski
