"from"	"to"	"source"	"database"
"Lamc3"	"ITGA3_ITGB1"	"LAMININ"	"cellchat"
"Reln"	"ITGA3_ITGB1"	"RELN"	"cellchat"
"Thbs1"	"ITGA3_ITGB1"	"THBS"	"cellchat"
"Thbs2"	"ITGA3_ITGB1"	"THBS"	"cellchat"
"Thbs3"	"ITGA3_ITGB1"	"THBS"	"cellchat"
"Thbs4"	"ITGA3_ITGB1"	"THBS"	"cellchat"
"Comp"	"ITGA3_ITGB1"	"THBS"	"cellchat"
"Col1a1"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col1a2"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col2a1"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a1"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a2"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a3"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a4"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a5"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a6"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a1"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a2"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a3"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a4"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a5"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a6"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a1"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a2"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a3"	"ITGA3_ITGB1"	"COLLAGEN"	"cellchat"
"Lama1"	"ITGA6_ITGB1"	"LAMININ"	"cellchat"
"Lama2"	"ITGA6_ITGB1"	"LAMININ"	"cellchat"
"Lama3"	"ITGA6_ITGB1"	"LAMININ"	"cellchat"
"Lama4"	"ITGA6_ITGB1"	"LAMININ"	"cellchat"
"Lama5"	"ITGA6_ITGB1"	"LAMININ"	"cellchat"
"Lamb1"	"ITGA6_ITGB1"	"LAMININ"	"cellchat"
"Lamb2"	"ITGA6_ITGB1"	"LAMININ"	"cellchat"
"Lamb3"	"ITGA6_ITGB1"	"LAMININ"	"cellchat"
"Lamc1"	"ITGA6_ITGB1"	"LAMININ"	"cellchat"
"Lamc2"	"ITGA6_ITGB1"	"LAMININ"	"cellchat"
"Lamc3"	"ITGA6_ITGB1"	"LAMININ"	"cellchat"
"Lama1"	"ITGA7_ITGB1"	"LAMININ"	"cellchat"
"Lama2"	"ITGA7_ITGB1"	"LAMININ"	"cellchat"
"Lama3"	"ITGA7_ITGB1"	"LAMININ"	"cellchat"
"Lama4"	"ITGA7_ITGB1"	"LAMININ"	"cellchat"
"Lama5"	"ITGA7_ITGB1"	"LAMININ"	"cellchat"
"Lamb1"	"ITGA7_ITGB1"	"LAMININ"	"cellchat"
"Lamb2"	"ITGA7_ITGB1"	"LAMININ"	"cellchat"
"Lamb3"	"ITGA7_ITGB1"	"LAMININ"	"cellchat"
"Lamc1"	"ITGA7_ITGB1"	"LAMININ"	"cellchat"
"Lamc2"	"ITGA7_ITGB1"	"LAMININ"	"cellchat"
"Lamc3"	"ITGA7_ITGB1"	"LAMININ"	"cellchat"
"Vtn"	"ITGA8_ITGB1"	"VTN"	"cellchat"
"Tnc"	"ITGA8_ITGB1"	"TENASCIN"	"cellchat"
"Tnr"	"ITGA8_ITGB1"	"TENASCIN"	"cellchat"
"Tnn"	"ITGA8_ITGB1"	"TENASCIN"	"cellchat"
"Tnxb"	"ITGA8_ITGB1"	"TENASCIN"	"cellchat"
"Npnt complex 1"	"ITGA8_ITGB1"	"NPNT"	"cellchat"
"Npnt complex 2"	"ITGA8_ITGB1"	"NPNT"	"cellchat"
"Tnc"	"ITGA9_ITGB1"	"TENASCIN"	"cellchat"
"Tnr"	"ITGA9_ITGB1"	"TENASCIN"	"cellchat"
"Tnn"	"ITGA9_ITGB1"	"TENASCIN"	"cellchat"
"Tnxb"	"ITGA9_ITGB1"	"TENASCIN"	"cellchat"
"Col1a1"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col1a2"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col2a1"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a1"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a2"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a3"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a4"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a5"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a6"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a1"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a2"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a3"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a4"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a5"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a6"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a1"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a2"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a3"	"ITGA9_ITGB1"	"COLLAGEN"	"cellchat"
"Lama1"	"ITGA9_ITGB1"	"LAMININ"	"cellchat"
"Lama2"	"ITGA9_ITGB1"	"LAMININ"	"cellchat"
"Lama3"	"ITGA9_ITGB1"	"LAMININ"	"cellchat"
"Lama4"	"ITGA9_ITGB1"	"LAMININ"	"cellchat"
"Lama5"	"ITGA9_ITGB1"	"LAMININ"	"cellchat"
"Lamb1"	"ITGA9_ITGB1"	"LAMININ"	"cellchat"
"Lamb2"	"ITGA9_ITGB1"	"LAMININ"	"cellchat"
"Lamb3"	"ITGA9_ITGB1"	"LAMININ"	"cellchat"
"Lamc1"	"ITGA9_ITGB1"	"LAMININ"	"cellchat"
"Lamc2"	"ITGA9_ITGB1"	"LAMININ"	"cellchat"
"Lamc3"	"ITGA9_ITGB1"	"LAMININ"	"cellchat"
"Col1a1"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col1a2"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col2a1"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a1"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a2"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a3"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a4"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a5"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a6"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a1"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a2"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a3"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a4"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a5"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a6"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a1"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a2"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a3"	"ITGA10_ITGB1"	"COLLAGEN"	"cellchat"
"Col1a1"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col1a2"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col2a1"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a1"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a2"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a3"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a4"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a5"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col4a6"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a1"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a2"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a3"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a4"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a5"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col6a6"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a1"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a2"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Col9a3"	"ITGA11_ITGB1"	"COLLAGEN"	"cellchat"
"Fn1"	"ITGAV_ITGB1"	"FN1"	"cellchat"
"Vtn"	"ITGAV_ITGB1"	"VTN"	"cellchat"
"Dspp"	"ITGAV_ITGB1"	"DSPP"	"cellchat"
"Fn1"	"ITGA4_ITGB7"	"FN1"	"cellchat"
"Fn1"	"ITGAV_ITGB3"	"FN1"	"cellchat"
"Vtn"	"ITGAV_ITGB3"	"VTN"	"cellchat"
"Vwf"	"ITGAV_ITGB3"	"VWF"	"cellchat"
"Tnc"	"ITGAV_ITGB3"	"TENASCIN"	"cellchat"
"Tnr"	"ITGAV_ITGB3"	"TENASCIN"	"cellchat"
"Tnn"	"ITGAV_ITGB3"	"TENASCIN"	"cellchat"
"Tnxb"	"ITGAV_ITGB3"	"TENASCIN"	"cellchat"
"Ibsp"	"ITGAV_ITGB3"	"BSP"	"cellchat"
"Thbs1"	"ITGAV_ITGB3"	"THBS"	"cellchat"
"Thbs2"	"ITGAV_ITGB3"	"THBS"	"cellchat"
"Thbs3"	"ITGAV_ITGB3"	"THBS"	"cellchat"
"Thbs4"	"ITGAV_ITGB3"	"THBS"	"cellchat"
"Comp"	"ITGAV_ITGB3"	"THBS"	"cellchat"
"Dmp1"	"ITGAV_ITGB3"	"DMP1"	"cellchat"
"Fn1"	"ITGA2B_ITGB3"	"FN1"	"cellchat"
"Vtn"	"ITGA2B_ITGB3"	"VTN"	"cellchat"
"Vwf"	"ITGA2B_ITGB3"	"VWF"	"cellchat"
"Tnc"	"ITGA2B_ITGB3"	"TENASCIN"	"cellchat"
"Tnr"	"ITGA2B_ITGB3"	"TENASCIN"	"cellchat"
"Tnn"	"ITGA2B_ITGB3"	"TENASCIN"	"cellchat"
"Tnxb"	"ITGA2B_ITGB3"	"TENASCIN"	"cellchat"
"Vtn"	"ITGAV_ITGB5"	"VTN"	"cellchat"
"Ibsp"	"ITGAV_ITGB5"	"BSP"	"cellchat"
"Tnc"	"ITGAV_ITGB6"	"TENASCIN"	"cellchat"
"Tnr"	"ITGAV_ITGB6"	"TENASCIN"	"cellchat"
"Tnn"	"ITGAV_ITGB6"	"TENASCIN"	"cellchat"
"Tnxb"	"ITGAV_ITGB6"	"TENASCIN"	"cellchat"
"Fn1"	"ITGAV_ITGB6"	"FN1"	"cellchat"
"Dspp"	"ITGAV_ITGB6"	"DSPP"	"cellchat"
"Vtn"	"ITGAV_ITGB8"	"VTN"	"cellchat"
"Fn1"	"ITGAV_ITGB8"	"FN1"	"cellchat"
"Lama1"	"ITGAV_ITGB8"	"LAMININ"	"cellchat"
"Lama2"	"ITGAV_ITGB8"	"LAMININ"	"cellchat"
"Lama3"	"ITGAV_ITGB8"	"LAMININ"	"cellchat"
"Lama4"	"ITGAV_ITGB8"	"LAMININ"	"cellchat"
"Lama5"	"ITGAV_ITGB8"	"LAMININ"	"cellchat"
"Lamb1"	"ITGAV_ITGB8"	"LAMININ"	"cellchat"
"Lamb2"	"ITGAV_ITGB8"	"LAMININ"	"cellchat"
"Lamb3"	"ITGAV_ITGB8"	"LAMININ"	"cellchat"
"Lamc1"	"ITGAV_ITGB8"	"LAMININ"	"cellchat"
"Lamc2"	"ITGAV_ITGB8"	"LAMININ"	"cellchat"
"Lamc3"	"ITGAV_ITGB8"	"LAMININ"	"cellchat"
"Col1a1"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col1a2"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col2a1"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col4a1"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col4a2"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col4a3"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col4a4"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col4a5"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col4a6"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col6a1"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col6a2"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col6a3"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col6a4"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col6a5"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col6a6"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col9a1"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col9a2"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Col9a3"	"ITGAV_ITGB8"	"COLLAGEN"	"cellchat"
"Lama1"	"ITGA6_ITGB4"	"LAMININ"	"cellchat"
"Lama2"	"ITGA6_ITGB4"	"LAMININ"	"cellchat"
"Lama3"	"ITGA6_ITGB4"	"LAMININ"	"cellchat"
"Lama4"	"ITGA6_ITGB4"	"LAMININ"	"cellchat"
"Lama5"	"ITGA6_ITGB4"	"LAMININ"	"cellchat"
"Lamb1"	"ITGA6_ITGB4"	"LAMININ"	"cellchat"
"Lamb2"	"ITGA6_ITGB4"	"LAMININ"	"cellchat"
"Lamb3"	"ITGA6_ITGB4"	"LAMININ"	"cellchat"
"Lamc1"	"ITGA6_ITGB4"	"LAMININ"	"cellchat"
"Lamc2"	"ITGA6_ITGB4"	"LAMININ"	"cellchat"
"Lamc3"	"ITGA6_ITGB4"	"LAMININ"	"cellchat"
"Fn1"	"Cd44"	"FN1"	"cellchat"
"Col1a1"	"Cd44"	"COLLAGEN"	"cellchat"
"Col1a2"	"Cd44"	"COLLAGEN"	"cellchat"
"Col2a1"	"Cd44"	"COLLAGEN"	"cellchat"
"Col4a1"	"Cd44"	"COLLAGEN"	"cellchat"
"Col4a2"	"Cd44"	"COLLAGEN"	"cellchat"
"Col4a3"	"Cd44"	"COLLAGEN"	"cellchat"
"Col4a4"	"Cd44"	"COLLAGEN"	"cellchat"
"Col4a5"	"Cd44"	"COLLAGEN"	"cellchat"
"Col4a6"	"Cd44"	"COLLAGEN"	"cellchat"
"Col6a1"	"Cd44"	"COLLAGEN"	"cellchat"
"Col6a2"	"Cd44"	"COLLAGEN"	"cellchat"
"Col6a3"	"Cd44"	"COLLAGEN"	"cellchat"
"Col6a4"	"Cd44"	"COLLAGEN"	"cellchat"
"Col6a5"	"Cd44"	"COLLAGEN"	"cellchat"
"Col6a6"	"Cd44"	"COLLAGEN"	"cellchat"
"Col9a1"	"Cd44"	"COLLAGEN"	"cellchat"
"Col9a2"	"Cd44"	"COLLAGEN"	"cellchat"
"Col9a3"	"Cd44"	"COLLAGEN"	"cellchat"
"Lama1"	"Cd44"	"LAMININ"	"cellchat"
"Lama2"	"Cd44"	"LAMININ"	"cellchat"
"Lama3"	"Cd44"	"LAMININ"	"cellchat"
"Lama4"	"Cd44"	"LAMININ"	"cellchat"
"Lama5"	"Cd44"	"LAMININ"	"cellchat"
"Lamb1"	"Cd44"	"LAMININ"	"cellchat"
"Lamb2"	"Cd44"	"LAMININ"	"cellchat"
"Lamb3"	"Cd44"	"LAMININ"	"cellchat"
"Lamc1"	"Cd44"	"LAMININ"	"cellchat"
"Lamc2"	"Cd44"	"LAMININ"	"cellchat"
"Lamc3"	"Cd44"	"LAMININ"	"cellchat"
"Col1a1"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col1a2"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col2a1"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col4a1"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col4a2"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col4a3"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col4a4"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col4a5"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col4a6"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col6a1"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col6a2"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col6a3"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col6a4"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col6a5"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col6a6"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col9a1"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col9a2"	"Sdc1"	"COLLAGEN"	"cellchat"
"Col9a3"	"Sdc1"	"COLLAGEN"	"cellchat"
"Fn1"	"Sdc1"	"FN1"	"cellchat"
"Tnc"	"Sdc1"	"TENASCIN"	"cellchat"
"Tnr"	"Sdc1"	"TENASCIN"	"cellchat"
"Tnn"	"Sdc1"	"TENASCIN"	"cellchat"
"Tnxb"	"Sdc1"	"TENASCIN"	"cellchat"
"Thbs1"	"Sdc1"	"THBS"	"cellchat"
"Thbs2"	"Sdc1"	"THBS"	"cellchat"
"Thbs3"	"Sdc1"	"THBS"	"cellchat"
"Thbs4"	"Sdc1"	"THBS"	"cellchat"
"Comp"	"Sdc1"	"THBS"	"cellchat"
"Col1a1"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col1a2"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col2a1"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col4a1"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col4a2"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col4a3"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col4a4"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col4a5"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col4a6"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col6a1"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col6a2"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col6a3"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col6a4"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col6a5"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col6a6"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col9a1"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col9a2"	"Sdc4"	"COLLAGEN"	"cellchat"
"Col9a3"	"Sdc4"	"COLLAGEN"	"cellchat"
"Fn1"	"Sdc4"	"FN1"	"cellchat"
"Tnc"	"Sdc4"	"TENASCIN"	"cellchat"
"Tnr"	"Sdc4"	"TENASCIN"	"cellchat"
"Tnn"	"Sdc4"	"TENASCIN"	"cellchat"
"Tnxb"	"Sdc4"	"TENASCIN"	"cellchat"
"Thbs1"	"Sdc4"	"THBS"	"cellchat"
"Thbs2"	"Sdc4"	"THBS"	"cellchat"
"Thbs3"	"Sdc4"	"THBS"	"cellchat"
"Thbs4"	"Sdc4"	"THBS"	"cellchat"
"Comp"	"Sdc4"	"THBS"	"cellchat"
"Lama1"	"Sv2a"	"LAMININ"	"cellchat"
"Lama2"	"Sv2a"	"LAMININ"	"cellchat"
"Lama3"	"Sv2a"	"LAMININ"	"cellchat"
"Lama4"	"Sv2a"	"LAMININ"	"cellchat"
"Lama5"	"Sv2a"	"LAMININ"	"cellchat"
"Lamb1"	"Sv2a"	"LAMININ"	"cellchat"
"Lamb2"	"Sv2a"	"LAMININ"	"cellchat"
"Lamb3"	"Sv2a"	"LAMININ"	"cellchat"
"Lamc1"	"Sv2a"	"LAMININ"	"cellchat"
"Lamc2"	"Sv2a"	"LAMININ"	"cellchat"
"Lamc3"	"Sv2a"	"LAMININ"	"cellchat"
"Lama1"	"Sv2b"	"LAMININ"	"cellchat"
"Lama2"	"Sv2b"	"LAMININ"	"cellchat"
"Lama3"	"Sv2b"	"LAMININ"	"cellchat"
"Lama4"	"Sv2b"	"LAMININ"	"cellchat"
"Lama5"	"Sv2b"	"LAMININ"	"cellchat"
"Lamb1"	"Sv2b"	"LAMININ"	"cellchat"
"Lamb2"	"Sv2b"	"LAMININ"	"cellchat"
"Lamb3"	"Sv2b"	"LAMININ"	"cellchat"
"Lamc1"	"Sv2b"	"LAMININ"	"cellchat"
"Lamc2"	"Sv2b"	"LAMININ"	"cellchat"
"Lamc3"	"Sv2b"	"LAMININ"	"cellchat"
"Lama1"	"Sv2c"	"LAMININ"	"cellchat"
"Lama2"	"Sv2c"	"LAMININ"	"cellchat"
"Lama3"	"Sv2c"	"LAMININ"	"cellchat"
"Lama4"	"Sv2c"	"LAMININ"	"cellchat"
"Lama5"	"Sv2c"	"LAMININ"	"cellchat"
"Lamb1"	"Sv2c"	"LAMININ"	"cellchat"
"Lamb2"	"Sv2c"	"LAMININ"	"cellchat"
"Lamb3"	"Sv2c"	"LAMININ"	"cellchat"
"Lamc1"	"Sv2c"	"LAMININ"	"cellchat"
"Lamc2"	"Sv2c"	"LAMININ"	"cellchat"
"Lamc3"	"Sv2c"	"LAMININ"	"cellchat"
"Thbs1"	"Cd36"	"THBS"	"cellchat"
"Thbs2"	"Cd36"	"THBS"	"cellchat"
"Thbs3"	"Cd36"	"THBS"	"cellchat"
"Thbs4"	"Cd36"	"THBS"	"cellchat"
"Comp"	"Cd36"	"THBS"	"cellchat"
"Vwf"	"GP complex"	"VWF"	"cellchat"
"Col1a1"	"Gp6"	"COLLAGEN"	"cellchat"
"Col1a2"	"Gp6"	"COLLAGEN"	"cellchat"
"Col2a1"	"Gp6"	"COLLAGEN"	"cellchat"
"Col4a1"	"Gp6"	"COLLAGEN"	"cellchat"
"Col4a2"	"Gp6"	"COLLAGEN"	"cellchat"
"Col4a3"	"Gp6"	"COLLAGEN"	"cellchat"
"Col4a4"	"Gp6"	"COLLAGEN"	"cellchat"
"Col4a5"	"Gp6"	"COLLAGEN"	"cellchat"
"Col4a6"	"Gp6"	"COLLAGEN"	"cellchat"
"Col6a1"	"Gp6"	"COLLAGEN"	"cellchat"
"Col6a2"	"Gp6"	"COLLAGEN"	"cellchat"
"Col6a3"	"Gp6"	"COLLAGEN"	"cellchat"
"Col6a4"	"Gp6"	"COLLAGEN"	"cellchat"
"Col6a5"	"Gp6"	"COLLAGEN"	"cellchat"
"Col6a6"	"Gp6"	"COLLAGEN"	"cellchat"
"Col9a1"	"Gp6"	"COLLAGEN"	"cellchat"
"Col9a2"	"Gp6"	"COLLAGEN"	"cellchat"
"Col9a3"	"Gp6"	"COLLAGEN"	"cellchat"
"Thbs1"	"Cd47"	"THBS"	"cellchat"
"Thbs2"	"Cd47"	"THBS"	"cellchat"
"Thbs3"	"Cd47"	"THBS"	"cellchat"
"Thbs4"	"Cd47"	"THBS"	"cellchat"
"Comp"	"Cd47"	"THBS"	"cellchat"
"Agrn"	"Dag1"	"AGRN"	"cellchat"
"Hspg2"	"Dag1"	"HSPG"	"cellchat"
"Lama1"	"Dag1"	"LAMININ"	"cellchat"
"Lama2"	"Dag1"	"LAMININ"	"cellchat"
"Lama3"	"Dag1"	"LAMININ"	"cellchat"
"Lama4"	"Dag1"	"LAMININ"	"cellchat"
"Lama5"	"Dag1"	"LAMININ"	"cellchat"
"Lamb1"	"Dag1"	"LAMININ"	"cellchat"
"Lamb2"	"Dag1"	"LAMININ"	"cellchat"
"Lamb3"	"Dag1"	"LAMININ"	"cellchat"
"Lamc1"	"Dag1"	"LAMININ"	"cellchat"
"Lamc2"	"Dag1"	"LAMININ"	"cellchat"
"Lamc3"	"Dag1"	"LAMININ"	"cellchat"
"Adgre5"	"Cd55b"	"ADGRE5"	"cellchat"
"Alcam"	"Cd6"	"ALCAM"	"cellchat"
"Anxa1"	"FPR2_LXA4"	"ANXA1"	"cellchat"
"App"	"Cd74"	"APP"	"cellchat"
"Bst2"	"Pira2"	"BST2"	"cellchat"
"Cadm1"	"Cadm1"	"CADM"	"cellchat"
"Cadm3"	"Cadm3"	"CADM"	"cellchat"
"Cd1d2"	"Pira2"	"CD1D2"	"cellchat"
"Cd200"	"Cd200r1"	"CD200"	"cellchat"
"Cd200"	"Cd200r2"	"CD200"	"cellchat"
"Cd200"	"Cd200r3"	"CD200"	"cellchat"
"Cd200"	"Cd200r4"	"CD200"	"cellchat"
"Cd22"	"Ptprc"	"CD22"	"cellchat"
"Cd226"	"Nectin2"	"CD226"	"cellchat"
"Cd226"	"Pvr"	"CD226"	"cellchat"
"Fcer2a"	"ITGAM_ITGB2"	"CD23"	"cellchat"
"Fcer2a"	"ITGAX_ITGB2"	"CD23"	"cellchat"
"Fcer2a"	"ITGAV_ITGB3"	"CD23"	"cellchat"
"Fcer2a"	"Cr2"	"CD23"	"cellchat"
"Cd34"	"Selp"	"CD34"	"cellchat"
"Entpd1"	"Adora1"	"CD39"	"cellchat"
"Entpd1"	"Adora2a"	"CD39"	"cellchat"
"Entpd1"	"Adora2b"	"CD39"	"cellchat"
"Entpd1"	"Tmigd3"	"CD39"	"cellchat"
"Cd40lg"	"Cd40"	"CD40"	"cellchat"
"Ptprc"	"Cd22"	"CD45"	"cellchat"
"Ptprc"	"Mrc1"	"CD45"	"cellchat"
"Cd46"	"Jag1"	"CD46"	"cellchat"
"Cd48"	"Cd244a"	"CD48"	"cellchat"
"Cd52"	"Siglecg"	"CD52"	"cellchat"
"Cd6"	"Alcam"	"CD6"	"cellchat"
"Cd80"	"Cd274"	"CD80"	"cellchat"
"Cd80"	"Cd28"	"CD80"	"cellchat"
"Cd80"	"Ctla4"	"CD80"	"cellchat"
"Cd86"	"Cd28"	"CD86"	"cellchat"
"Cd86"	"Ctla4"	"CD86"	"cellchat"
"Cd96"	"Nectin1"	"CD96"	"cellchat"
"Cd96"	"Pvr"	"CD96"	"cellchat"
"Cd99"	"Pilra"	"CD99"	"cellchat"
"Cd99"	"Cd99"	"CD99"	"cellchat"
"Cdh15"	"Cdh15"	"CDH"	"cellchat"
"Cdh4"	"Cdh4"	"CDH"	"cellchat"
"Cdh2"	"Cdh2"	"CDH"	"cellchat"
"Cdh1"	"Cdh1"	"CDH"	"cellchat"
"Cdh1"	"ITGA2_ITGB1"	"CDH1"	"cellchat"
"Cdh1"	"ITGAE_ITGB7"	"CDH1"	"cellchat"
"Cdh1"	"Klrg1"	"CDH1"	"cellchat"
"Cdh5"	"Cdh5"	"CDH5"	"cellchat"
"Cd1d1"	"Ceacam5"	"CEACAM"	"cellchat"
"Cd209a"	"Ceacam1"	"CEACAM"	"cellchat"
"Cd8a"	"Ceacam5"	"CEACAM"	"cellchat"
"Ceacam1"	"Ceacam5"	"CEACAM"	"cellchat"
"Sele"	"Ceacam1"	"CEACAM"	"cellchat"
